"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SegGeo_number","year","HAND_CLASS","Drought_Condition"
1.56694,0.701003,-2.04566,-1.14478,39.2546,39.2546,4,0.21205,12,"2015",31,"Medium Drought"
1.94431,1.05907,-1.92589,-1.87549,16.2462,16.2462,3.63063,0.212325,12,"2015",17,"Medium Drought"
2.03616,1.16985,-1.79224,-1.3204,11.8984,11.8984,3,0.213177,12,"2015",12,"Medium Drought"
2.59952,2.03274,-2.09502,-2.64139,18.3144,18.3144,5.68605,0.215001,12,"2015",19,"Severe Drought"
2.33323,1.34146,-2.42559,-1.31557,8.10424,8.10424,2,0.215025,12,"2015",9,"Medium Drought"
0.249242,0.138655,-0.0306548,-1.22724,10.5056,10.5056,2,0.215316,12,"2015",11,"Medium Drought"
1.6757,1.22937,-2.06899,-1.32773,11.1416,11.1416,2.25581,0.215564,12,"2015",12,"Medium Drought"
2.52003,1.56179,-2.4239,-1.97111,18.1268,18.1268,5,0.215733,12,"2015",19,"Medium Drought"
1.24167,0.443083,-1.27154,-1.03628,23.1689,23.1689,1.95783,0.216367,12,"2015",24,"Medium Drought"
1.42226,1.72165,-1.38692,-1.64854,6.64824,6.64824,3.37237,0.217526,12,"2005",7,"Medium Drought"
0.0795481,1.05849,-1.55493,-1.87664,5.77902,5.77902,3,0.21775,12,"2005",6,"Medium Drought"
0.526414,0.458185,-0.933665,-1.09248,20.7186,20.7186,2.5889,0.218305,12,"2005",21,"Medium Drought"
1.07271,0.94355,-2.04468,-3.2492,3.80153,3.80153,5.64844,0.218472,12,"2015",4,"Severe Drought"
0.727712,1.47383,-0.636632,-2.19194,10.8539,10.8539,3.98899,0.218918,12,"2005",11,"Severe Drought"
-0.513487,2.28197,-1.58009,-1.17548,9.00933,9.00933,3,0.219642,12,"2010",10,"Medium Drought"
-0.31194,0.492955,-1.25723,-1.07873,26.726,26.726,3,0.220023,12,"2005",27,"Medium Drought"
2.39016,1.43907,-1.94332,-2.49754,4.38458,4.38458,5.81683,0.220421,12,"2015",5,"Severe Drought"
2.50426,1.95685,-2.22445,-3.08477,3.30678,3.30678,6.9213,0.220744,12,"2015",4,"Severe Drought"
-0.205723,0.326117,-1.03748,-1.19409,18.6895,18.6895,3.5121,0.220936,12,"2005",19,"Medium Drought"
0.583917,0.17765,-1.41641,-1.12168,13.484,13.484,1,0.222046,12,"2015",14,"Medium Drought"
0.233833,0.269023,-0.976673,-1.18164,18.1987,18.1987,2,0.222564,12,"2005",19,"Medium Drought"
2.19848,1.57065,-1.9053,-3.2664,6.56135,6.56135,6,0.224117,12,"2015",7,"Severe Drought"
-1.3879,1.39596,-1.67037,-1.19126,5.16901,5.16901,4,0.22434,12,"2010",6,"Medium Drought"
1.45825,-0.319725,-1.87382,-1.42911,17.19,17.19,3,0.224386,12,"2015",18,"Medium Drought"
2.77448,1.91238,-2.25863,-1.51314,14.4822,14.4822,3.13219,0.226129,12,"2015",15,"Medium Drought"
-0.199214,0.446244,-0.734064,-1.36711,8.19738,8.19738,3.26667,0.227449,12,"2005",9,"Medium Drought"
-1.12581,1.33052,-1.12381,-1.93402,7.53458,7.53458,3,0.227836,12,"2005",8,"Medium Drought"
1.66133,1.11241,-1.42432,-1.33974,22.1825,22.1825,1.28647,0.229195,12,"2015",23,"Medium Drought"
1.69051,-0.145061,-1.12438,-1.3296,42.3523,42.3523,3.02256,0.229568,12,"2015",31,"Medium Drought"
1.06211,0.842802,-1.16338,-1.18101,2.44947,2.44947,4.96386,0.230256,12,"2005",3,"Medium Drought"
0.369838,0.695097,-0.820505,-1.62974,30.6001,30.6001,4.11782,0.231944,12,"2005",31,"Medium Drought"
1.27631,1.21711,0.00622852,-1.02116,28.3047,28.3047,2.62312,0.233687,12,"2005",29,"Medium Drought"
-0.760914,2.13463,-0.992966,-1.83599,4.95809,4.95809,4,0.235108,12,"2010",5,"Medium Drought"
-0.769873,1.26077,-0.861715,-1.61934,15.4969,15.4969,4,0.235998,12,"2010",16,"Medium Drought"
1.41399,-0.438395,-1.98033,-1.12074,13.2852,13.2852,3,0.237012,12,"2015",14,"Medium Drought"
1.8206,0.948796,-2.41426,-3.05016,3.95295,3.95295,6.33271,0.238347,12,"2015",4,"Severe Drought"
2.38567,1.85764,-2.30302,-3.2423,4.6027,4.6027,7.15105,0.238665,12,"2015",5,"Severe Drought"
0.888256,0.73313,-1.36219,-1.78846,2.96942,2.96942,4.59023,0.241267,12,"2005",3,"Medium Drought"
1.1392,0.697836,-0.900246,-1.30837,5.50868,5.50868,2.24867,0.241375,12,"2005",6,"Medium Drought"
-0.897838,0.0797522,-0.975013,-1.15912,31.6304,31.6304,2,0.241801,12,"2005",31,"Medium Drought"
0.62027,0.772239,-0.780846,-1.07792,7.70887,7.70887,3,0.242651,12,"2005",8,"Medium Drought"
1.35861,0.845654,-1.33474,-1.58929,3.85093,3.85093,3.33363,0.24291,12,"2005",4,"Medium Drought"
0.537871,0.68693,-1.12633,-1.28667,5.3716,5.3716,4.18937,0.24411,12,"2005",6,"Medium Drought"
0.0216457,0.202693,-1.31146,-1.80004,33.4889,33.4889,2.13206,0.245058,12,"2005",31,"Medium Drought"
-0.230116,0.587409,-1.43073,-1.32801,21.2593,21.2593,3,0.246476,12,"2005",22,"Medium Drought"
1.30605,1.21807,-0.00917604,-1.02134,20.9004,20.9004,2.49892,0.24675,12,"2005",21,"Medium Drought"
0.746965,1.54509,-0.871666,-2.3008,6.67808,6.67808,3.9782,0.247225,12,"2005",7,"Severe Drought"
-0.433225,0.677437,-0.840679,-1.15635,6.30047,6.30047,3,0.24749,12,"2005",7,"Medium Drought"
-1.93682,1.10852,-1.60869,-1.90652,8.64581,8.64581,3,0.248117,12,"2005",9,"Medium Drought"
-0.586187,1.51484,-1.58551,-1.49757,6.83111,6.83111,3,0.248285,12,"2005",7,"Medium Drought"
1.29711,1.24237,0.00805259,-1.03836,24.0608,24.0608,3,0.2494,12,"2005",25,"Medium Drought"
2.7044,1.95564,-2.32585,-1.77268,15.4713,15.4713,3.56129,0.249722,12,"2015",16,"Medium Drought"
2.67617,1.71678,-1.94634,-1.74403,19.5384,19.5384,4.66859,0.249991,12,"2015",20,"Medium Drought"
-1.34329,2.10173,-0.313984,-1.83193,8.07448,8.07448,2.49374,0.250286,12,"2010",9,"Medium Drought"
1.37361,0.576965,-1.54955,-1.25859,2.30739,2.30739,3,0.250622,12,"2015",3,"Medium Drought"
2.78183,2.0608,-1.85909,-3.1997,5.07845,5.07845,6,0.253021,12,"2015",6,"Severe Drought"
2.8331,1.46594,-2.2058,-1.29458,22.5631,22.5631,3.66341,0.254705,12,"2015",23,"Medium Drought"
-0.978912,0.404442,-1.05656,-1.30027,4.74415,4.74415,3,0.254757,12,"2005",5,"Medium Drought"
0.39114,0.245126,-0.58223,-1.35688,23.3731,23.3731,3,0.255473,12,"2015",24,"Medium Drought"
0.280864,0.730926,0.268814,-1.27661,14.8897,14.8897,3,0.257833,12,"2015",15,"Medium Drought"
-0.738885,1.71522,-1.17754,-1.5493,14.1828,14.1828,2.67867,0.258095,12,"2010",15,"Medium Drought"
1.95894,-0.126459,-1.6773,-1.86897,10.4074,10.4074,1.99711,0.25874,12,"2015",11,"Medium Drought"
0.433428,1.77228,-1.71955,-2.27242,8.18281,8.18281,3.5617,0.25892,12,"2005",9,"Severe Drought"
0.0890478,0.344415,-1.12312,-1.35657,9.8532,9.8532,2,0.259901,12,"2005",10,"Medium Drought"
1.83851,1.20834,-2.40511,-1.40712,28.3667,28.3667,3,0.260018,12,"2015",29,"Medium Drought"
-0.941117,0.458728,-0.21827,-1.04485,12.6297,12.6297,2.19652,0.260519,12,"2005",13,"Medium Drought"
-1.16293,0.666729,-0.397947,-2.58057,15.4061,15.4061,4,0.261353,12,"2005",16,"Severe Drought"
-0.670597,1.52669,-1.72198,-2.07426,7.58966,7.58966,3,0.261914,12,"2005",8,"Severe Drought"
0.501678,0.305419,-0.89823,-1.18307,4.18877,4.18877,2.06257,0.262348,12,"2005",5,"Medium Drought"
1.9007,1.36203,-1.65398,-1.40355,15.197,15.197,3.50382,0.263165,12,"2015",16,"Medium Drought"
-0.728216,0.792994,-1.24963,-1.56374,14.1728,14.1728,2.675,0.263201,12,"2005",15,"Medium Drought"
-0.746881,1.3866,-1.58939,-1.52306,11.5293,11.5293,3.42667,0.264689,12,"2005",12,"Medium Drought"
-1.04793,0.873504,-0.763224,-1.70069,8.28935,8.28935,2.95109,0.265672,12,"2005",9,"Medium Drought"
2.50908,1.87782,-1.95222,-2.39763,21.7863,21.7863,5,0.266203,12,"2015",22,"Severe Drought"
2.36742,1.22361,-2.44374,-3.45257,4.22343,4.22343,8.39613,0.266658,12,"2015",5,"Severe Drought"
1.27097,0.989867,-2.18475,-3.57447,3.11412,3.11412,7.24417,0.266911,12,"2015",4,"Severe Drought"
-0.702416,1.28077,-0.519954,-2.13162,21.7464,21.7464,3,0.267983,12,"2010",22,"Severe Drought"
-0.371318,0.103592,-1.04531,-1.18188,19.0295,19.0295,2,0.271092,12,"2005",20,"Medium Drought"
2.00442,1.14418,-1.22813,-1.05489,3.65233,3.65233,1,0.272238,12,"2015",4,"Medium Drought"
2.57072,1.90377,-2.05003,-3.24974,6.34468,6.34468,6.60132,0.272396,12,"2015",7,"Severe Drought"
1.48686,0.0275222,-0.314079,-1.27369,3.99827,3.99827,3,0.272988,12,"2015",4,"Medium Drought"
1.54806,1.14307,-1.48486,-1.00127,6.02861,6.02861,2,0.273039,12,"2015",7,"Medium Drought"
0.660828,-0.374865,0.572332,-1.19134,6.00681,6.00681,2,0.273708,12,"2015",7,"Medium Drought"
0.619351,0.749266,-1.60342,-1.50219,3.0264,3.0264,3.66286,0.275105,12,"2005",4,"Medium Drought"
-1.06602,2.19345,-0.826864,-1.26052,10.6052,10.6052,2.81471,0.275483,12,"2010",11,"Medium Drought"
-0.451618,1.59932,-0.732182,-2.66379,7.66594,7.66594,4,0.277109,12,"2005",8,"Severe Drought"
-1.78281,0.198885,-0.995482,-1.21167,8.02563,8.02563,2,0.277638,12,"2005",9,"Medium Drought"
0.224678,0.257162,-0.434759,-1.04571,11.005,11.005,2,0.278073,12,"2015",12,"Medium Drought"
2.3112,1.47664,-2.20302,-1.15819,6.29759,6.29759,3.30036,0.278226,12,"2015",7,"Medium Drought"
1.48735,-0.227324,-1.44979,-2.0063,10.9973,10.9973,3.38832,0.278327,12,"2015",11,"Severe Drought"
1.97448,1.19108,-1.53986,-1.64022,7.2824,7.2824,4.2,0.281414,12,"2015",8,"Medium Drought"
0.360819,1.27131,-1.17329,-2.69757,8.69495,8.69495,4.25187,0.281639,12,"2005",9,"Severe Drought"
-0.131837,1.47777,-2.00489,-2.64499,11.0573,11.0573,3,0.281957,12,"2005",12,"Severe Drought"
2.09903,1.19536,-1.83176,-1.37221,19.5167,19.5167,3,0.282201,12,"2015",20,"Medium Drought"
-0.77694,1.18478,-1.43041,-2.09319,8.12382,8.12382,2.9445,0.282468,12,"2005",9,"Severe Drought"
1.02975,0.869622,-1.0047,-1.34195,3.95934,3.95934,2.49901,0.285208,12,"2005",4,"Medium Drought"
-0.86394,1.87238,-1.23302,-1.14453,3.87793,3.87793,2,0.28539,12,"2010",4,"Medium Drought"
-0.506243,1.38162,-1.61585,-1.29646,8.98113,8.98113,2.33605,0.286061,12,"2005",9,"Medium Drought"
-1.07235,0.905021,-0.838656,-2.53269,13.0267,13.0267,4,0.286166,12,"2005",14,"Severe Drought"
-0.834193,1.57844,-1.53681,-1.27101,7.58473,7.58473,2.85488,0.288613,12,"2005",8,"Medium Drought"
-0.614093,0.558285,-1.35376,-1.4398,23.4606,23.4606,2.8243,0.289172,12,"2005",24,"Medium Drought"
-1.13212,1.36072,-1.37078,-1.10073,9.03308,9.03308,2,0.289849,12,"2005",10,"Medium Drought"
1.56203,0.687417,-0.986158,-1.23598,11.2091,11.2091,3.13174,0.290357,12,"2005",12,"Medium Drought"
1.34683,0.450564,-0.87121,-1.19484,17.1158,17.1158,2,0.296243,12,"2005",18,"Medium Drought"
-0.527112,1.48616,-1.161,-2.36819,14.619,14.619,4.1614,0.296382,12,"2005",15,"Severe Drought"
0.701012,0.523654,-0.787276,-1.16031,6.77445,6.77445,4,0.297341,12,"2005",7,"Medium Drought"
-0.739789,0.722455,-1.16937,-1.101,17.7877,17.7877,2.575,0.297415,12,"2005",18,"Medium Drought"
1.83103,1.29216,-1.3443,-1.74904,13.0079,13.0079,3.8818,0.297426,12,"2015",14,"Medium Drought"
1.10682,1.18519,-1.21832,-1.2197,13.7049,13.7049,3,0.299476,12,"2015",14,"Medium Drought"
2.22963,1.13707,-1.65787,-1.30222,7.37292,7.37292,4.12021,0.300047,12,"2015",8,"Medium Drought"
2.49083,1.45525,-2.18748,-1.59919,7.75574,7.75574,3.67512,0.300269,12,"2015",8,"Medium Drought"
1.02947,1.86213,-1.55613,-2.29543,8.926,8.926,3.15822,0.300703,12,"2005",9,"Severe Drought"
0.632329,0.172775,-1.17252,-1.39307,17.0697,17.0697,3,0.301589,12,"2005",18,"Medium Drought"
-0.675477,2.38027,-0.177132,-1.56663,4.20533,4.20533,3.1174,0.303035,12,"2010",5,"Medium Drought"
1.46824,0.666668,-0.668857,-1.06615,6.78544,6.78544,3,0.304658,12,"2015",7,"Medium Drought"
1.68597,1.0731,-1.60395,-1.10016,17.4196,17.4196,3.07252,0.304777,12,"2015",18,"Medium Drought"
0.628377,0.351436,-0.880697,-1.328,6.65236,6.65236,3.76029,0.305583,12,"2005",7,"Medium Drought"
-0.594726,2.26795,-0.342307,-1.42208,5.0163,5.0163,2.78267,0.305937,12,"2010",6,"Medium Drought"
1.27481,1.93644,-1.51794,-2.23072,9.11569,9.11569,3,0.309231,12,"2005",10,"Severe Drought"
1.8459,1.12575,-1.51707,-1.31891,4.21149,4.21149,1,0.309725,12,"2015",5,"Medium Drought"
0.473011,0.759647,-0.938958,-1.13686,4.29288,4.29288,2,0.310899,12,"2005",5,"Medium Drought"
2.79464,1.83554,-2.1273,-2.68555,10.116,10.116,6.06967,0.311939,12,"2015",11,"Severe Drought"
-1.44362,0.885432,-1.31241,-1.54638,10.5333,10.5333,3,0.315003,12,"2005",11,"Medium Drought"
1.5383,-0.0608118,-1.66638,-2.16663,80.5556,80.5556,2,0.315187,12,"2015",31,"Severe Drought"
1.35595,0.574009,-1.49603,-1.22132,2.41572,2.41572,3,0.315366,12,"2015",3,"Medium Drought"
0.0130141,0.491389,-1.59348,-1.52799,9.97902,9.97902,3,0.31564,12,"2005",10,"Medium Drought"
0.934546,0.61044,-1.34226,-2.10528,9.64608,9.64608,1.22309,0.316469,12,"2005",10,"Severe Drought"
0.719131,0.829411,-1.02865,-1.59971,17.2552,17.2552,4.73461,0.31867,12,"2005",18,"Medium Drought"
0.56685,0.772643,-1.45587,-2.46067,6.28099,6.28099,1.3275,0.319082,12,"2005",7,"Severe Drought"
1.3912,0.80914,-0.824842,-1.22554,5.24681,5.24681,2.54167,0.319253,12,"2005",6,"Medium Drought"
2.20412,1.7224,-1.81491,-2.96791,3.61942,3.61942,6.17406,0.319695,12,"2015",4,"Severe Drought"
1.72706,1.26946,-1.96779,-1.34261,10.0135,10.0135,2.40146,0.321967,12,"2015",11,"Medium Drought"
1.42524,0.500219,-1.96131,-1.0425,16.4881,16.4881,4,0.322009,12,"2015",17,"Medium Drought"
1.52096,1.03711,-1.19199,-1.10599,37.9318,37.9318,2,0.322515,12,"2015",31,"Medium Drought"
-0.160472,0.512711,-1.01117,-1.32639,11.4487,11.4487,3,0.327703,12,"2015",12,"Medium Drought"
-0.805161,1.38687,-1.3009,-1.51563,8.62616,8.62616,3.23547,0.327826,12,"2005",9,"Medium Drought"
1.09629,1.69718,-1.01081,-2.08402,6.70136,6.70136,4.01145,0.328613,12,"2005",7,"Severe Drought"
2.20598,1.16323,-1.86199,-1.51069,12.9437,12.9437,4.03635,0.3292,12,"2015",13,"Medium Drought"
0.0362133,0.583963,-0.83051,-1.37991,17.6596,17.6596,2.24348,0.329599,12,"2015",18,"Medium Drought"
-0.0506269,0.234793,0.142419,-1.31931,12.4237,12.4237,3,0.329626,12,"2015",13,"Medium Drought"
0.366286,0.613207,-1.27177,-2.11525,9.62643,9.62643,1.46402,0.329755,12,"2005",10,"Severe Drought"
0.761875,0.234243,-0.855187,-1.21514,18.6918,18.6918,3.27612,0.329843,12,"2005",19,"Medium Drought"
1.54924,0.400552,-1.65482,-1.07348,19.4389,19.4389,3.81839,0.33061,12,"2015",20,"Medium Drought"
1.23249,0.803382,-1.15535,-1.46035,5.50932,5.50932,3.28,0.330707,12,"2005",6,"Medium Drought"
0.486912,1.40463,-0.758029,-2.68611,9.43519,9.43519,3.84188,0.335085,12,"2005",10,"Severe Drought"
0.406787,0.736803,0.601685,-1.16871,10.482,10.482,3,0.336188,12,"2015",11,"Medium Drought"
0.233411,1.53795,-2.0136,-2.25217,6.88884,6.88884,3,0.336402,12,"2005",7,"Severe Drought"
-1.51713,1.43662,-1.86528,-1.16437,5.23668,5.23668,3,0.338353,12,"2010",6,"Medium Drought"
0.833457,1.56662,-1.20313,-2.08196,6.21205,6.21205,4.35431,0.338455,12,"2005",7,"Severe Drought"
1.81927,1.51748,-1.85875,-1.26067,8.87257,8.87257,3,0.339068,12,"2015",9,"Medium Drought"
2.45096,1.22147,-2.49935,-3.53768,5.6251,5.6251,9.40266,0.339272,12,"2015",6,"Severe Drought"
1.32016,0.444105,-1.25145,-1.75747,15.3168,15.3168,4.1336,0.339434,12,"2015",16,"Medium Drought"
-0.878204,2.17489,-1.92092,-1.20863,12.9359,12.9359,3,0.340382,12,"2010",13,"Medium Drought"
2.11285,1.40268,-1.33817,-1.03814,16.1978,16.1978,2,0.343152,12,"2015",17,"Medium Drought"
-0.487414,1.73093,-1.81681,-1.6649,6.96172,6.96172,2.85304,0.343308,12,"2005",7,"Medium Drought"
0.937745,0.727678,-0.616466,-1.08237,4.52582,4.52582,2.61505,0.344052,12,"2005",5,"Medium Drought"
0.0905437,0.606182,-0.933308,-1.16374,13.2831,13.2831,2,0.34429,12,"2005",14,"Medium Drought"
-0.0285184,1.38441,-1.94835,-2.18005,5.99329,5.99329,3,0.345375,12,"2005",6,"Severe Drought"
1.68625,0.734868,-1.58094,-1.88747,7.73172,7.73172,4.79732,0.345554,12,"2015",8,"Medium Drought"
1.21068,1.0125,-1.7864,-1.85119,17.0934,17.0934,2.80628,0.346792,12,"2015",18,"Medium Drought"
2.72641,1.48375,-1.42874,-1.12292,6.62294,6.62294,2.40087,0.348598,12,"2015",7,"Medium Drought"
-0.700893,2.00423,-1.47445,-1.13886,11.3293,11.3293,2,0.349263,12,"2010",12,"Medium Drought"
-0.495596,1.27818,-0.845169,-1.37399,18.3573,18.3573,3,0.350458,12,"2005",19,"Medium Drought"
-0.829934,1.67355,-1.54761,-1.46498,14.9874,14.9874,3.26846,0.351708,12,"2005",15,"Medium Drought"
-1.17678,2.00776,-1.40317,-1.12633,4.64029,4.64029,3.75346,0.352108,12,"2010",5,"Medium Drought"
0.000541591,0.826538,-1.31664,-1.96732,3.88851,3.88851,1.00846,0.352214,12,"2015",4,"Medium Drought"
0.0933844,0.47067,-1.11054,-1.16116,4.50931,4.50931,2.07749,0.354649,12,"2005",5,"Medium Drought"
2.6634,1.71459,-2.10519,-1.58261,22.7045,22.7045,4.54788,0.355103,12,"2015",23,"Medium Drought"
-0.6956,1.79054,-1.41934,-1.2633,3.846,3.846,2,0.355205,12,"2010",4,"Medium Drought"
0.887795,1.94358,-2.10408,-2.73,7.8995,7.8995,3,0.355645,12,"2005",8,"Severe Drought"
0.423819,0.617615,-1.41889,-1.04822,6.0071,6.0071,2,0.359266,12,"2005",7,"Medium Drought"
-0.778758,1.82385,-1.58586,-1.36695,8.51526,8.51526,3,0.360858,12,"2005",9,"Medium Drought"
1.5945,-0.840831,-0.797333,-1.40975,3.24781,3.24781,4.83562,0.36277,12,"2015",4,"Medium Drought"
2.05487,1.35765,-1.67382,-1.48569,7.67172,7.67172,3.1236,0.363484,12,"2015",8,"Medium Drought"
-1.20116,0.686084,-0.131335,-2.4849,7.57092,7.57092,3.97712,0.364124,12,"2005",8,"Severe Drought"
1.13905,0.926014,-1.14079,-1.64798,5.05018,5.05018,4.54648,0.364536,12,"2005",6,"Medium Drought"
2.38935,1.20733,-2.35767,-1.45141,6.85755,6.85755,4,0.36468,12,"2015",7,"Medium Drought"
2.48274,1.99845,-2.41876,-3.50258,5.34229,5.34229,6,0.36487,12,"2015",6,"Severe Drought"
0.676758,0.352455,-0.936171,-1.30434,11.1687,11.1687,3,0.369097,12,"2005",12,"Medium Drought"
-0.651502,0.601194,-1.60475,-1.08669,4.22797,4.22797,1,0.373249,12,"2005",5,"Medium Drought"
2.45832,1.89522,-1.90044,-2.61382,14.1213,14.1213,5.5373,0.373587,12,"2015",15,"Severe Drought"
1.16353,0.835979,-1.3797,-1.70311,3.29307,3.29307,4.17322,0.374603,12,"2005",4,"Medium Drought"
2.69711,1.99187,-1.91964,-3.42865,9.15294,9.15294,6.21699,0.374646,12,"2015",10,"Severe Drought"
2.44643,1.86766,-1.90082,-3.04795,5.31402,5.31402,6.48122,0.375563,12,"2015",6,"Severe Drought"
-1.04937,0.521848,-1.15067,-1.28157,7.57996,7.57996,3,0.375924,12,"2005",8,"Medium Drought"
0.337193,0.417909,-1.64978,-1.15673,4.41105,4.41105,3.9697,0.377341,12,"2005",5,"Medium Drought"
1.62468,0.584412,-2.11835,-1.02697,8.14073,8.14073,2,0.377762,12,"2015",9,"Medium Drought"
1.10585,0.935005,-1.40572,-1.94114,3.92558,3.92558,4.56344,0.378107,12,"2005",4,"Medium Drought"
-1.07029,0.819843,-0.344766,-2.48071,6.56364,6.56364,3.84622,0.378345,12,"2005",7,"Severe Drought"
1.47738,1.47253,-1.13464,-1.26716,7.23948,7.23948,1,0.378928,12,"2015",8,"Medium Drought"
-1.3563,-0.669638,0.0894204,-1.41207,12.7271,12.7271,4.19068,0.379043,12,"2005",13,"Medium Drought"
-0.685206,1.40169,-1.37512,-1.99288,9.04119,9.04119,3.37612,0.382261,12,"2005",10,"Medium Drought"
-0.193561,0.734504,-1.09351,-1.08091,5.05638,5.05638,2.90076,0.382768,12,"2005",6,"Medium Drought"
1.73325,1.27197,-2.23615,-1.25325,9.47075,9.47075,2.82463,0.38361,12,"2015",10,"Medium Drought"
2.09065,1.19782,-1.81048,-1.17375,29.8735,29.8735,3,0.385468,12,"2015",30,"Medium Drought"
-1.3077,1.12731,-1.17174,-1.71785,10.769,10.769,3,0.385803,12,"2005",11,"Medium Drought"
-0.858776,1.16781,-0.73766,-2.13344,14.0926,14.0926,3.81437,0.38832,12,"2005",15,"Severe Drought"
2.50066,1.74045,-2.12384,-3.27318,5.54393,5.54393,6.68279,0.389706,12,"2015",6,"Severe Drought"
2.62367,1.61292,-2.18811,-1.45721,17.4924,17.4924,4.76806,0.390047,12,"2015",18,"Medium Drought"
-0.511308,2.22232,-0.631245,-2.68652,4.94509,4.94509,4.86364,0.390151,12,"2010",5,"Severe Drought"
1.02002,-0.181598,-1.46043,-1.3296,17.0365,17.0365,3,0.390974,12,"2015",18,"Medium Drought"
-0.995226,1.04381,-0.488935,-1.33224,18.8189,18.8189,1.92479,0.391114,12,"2005",19,"Medium Drought"
-0.0092316,0.74236,-1.06015,-1.38403,4.95358,4.95358,3.77392,0.394533,12,"2005",5,"Medium Drought"
-0.77704,1.72766,-0.968767,-1.49945,3.37722,3.37722,3.31964,0.395982,12,"2010",4,"Medium Drought"
0.726719,0.323266,-0.648865,-1.39707,18.9145,18.9145,4,0.397226,12,"2005",19,"Medium Drought"
1.18157,0.899286,-1.20614,-2.00361,44.2714,44.2714,4.03369,0.399291,12,"2015",31,"Severe Drought"
2.48095,1.93451,-1.86223,-2.76393,18.6918,18.6918,5.22609,0.400136,12,"2015",19,"Severe Drought"
0.293836,0.167279,1.39066,-1.1202,31.4053,31.4053,3,0.40115,12,"2010",31,"Medium Drought"
2.60661,1.94218,-2.4469,-3.35297,8.3195,8.3195,6.24192,0.402481,12,"2015",9,"Severe Drought"
0.0984262,0.135029,-1.39634,-2.06398,19.9629,19.9629,2,0.402716,12,"2005",20,"Severe Drought"
-0.00021901,0.585087,-0.81517,-1.43417,12.2286,12.2286,3,0.403675,12,"2015",13,"Medium Drought"
2.63014,1.84391,-1.78326,-2.13523,18.8774,18.8774,5,0.403771,12,"2015",19,"Severe Drought"
-0.848633,0.846346,-1.27529,-1.23403,8.39367,8.39367,3,0.40625,12,"2005",9,"Medium Drought"
-0.680708,1.4296,-1.083,-1.50107,13.0832,13.0832,3.50274,0.406751,12,"2005",14,"Medium Drought"
1.89207,1.40547,-1.93794,-1.39894,8.47913,8.47913,3,0.40728,12,"2015",9,"Medium Drought"
-1.57609,0.89769,-1.31882,-2.61254,19.227,19.227,3.5512,0.408714,12,"2005",20,"Severe Drought"
2.56214,1.92017,-2.38107,-3.19052,4.41206,4.41206,5.90199,0.409219,12,"2015",5,"Severe Drought"
-0.713443,2.0549,-2.21954,-1.12668,9.84924,9.84924,2.74286,0.413133,12,"2010",10,"Medium Drought"
0.187108,1.81862,-1.79886,-1.80528,8.80556,8.80556,3,0.414151,12,"2005",9,"Medium Drought"
-1.2042,1.2272,-1.12368,-2.06272,7.57094,7.57094,3,0.41759,12,"2005",8,"Severe Drought"
1.84368,1.44388,-1.39742,-1.24741,12.2501,12.2501,2.41696,0.418297,12,"2015",13,"Medium Drought"
-0.621569,2.23529,-0.341543,-1.73075,4.29902,4.29902,3.10804,0.421241,12,"2010",5,"Medium Drought"
0.0465927,1.05406,-1.63676,-2.65069,3.5183,3.5183,2.18004,0.424084,12,"2005",4,"Severe Drought"
1.62446,1.01425,-1.58585,-1.36297,35.94,35.94,3,0.42587,12,"2015",31,"Medium Drought"
-0.500113,1.26485,-0.944233,-1.61956,13.9028,13.9028,3,0.426358,12,"2010",14,"Medium Drought"
1.22939,0.386047,-0.925622,-1.13506,14.1885,14.1885,1,0.427591,12,"2015",15,"Medium Drought"
1.65947,0.832675,-0.666421,-1.18375,4.67742,4.67742,3,0.428146,12,"2005",5,"Medium Drought"
-0.683432,1.38601,-1.1222,-1.58349,4.72525,4.72525,4,0.429492,12,"2005",5,"Medium Drought"
0.221007,1.17857,-1.7203,-1.00284,8.57973,8.57973,1,0.429849,12,"2015",9,"Medium Drought"
-0.636986,1.23904,-1.61515,-1.5926,3.03944,3.03944,3.56595,0.430639,12,"2005",4,"Medium Drought"
2.76867,1.58876,-2.09023,-1.17613,12.8108,12.8108,4.33208,0.430968,12,"2015",13,"Medium Drought"
2.49477,1.55526,-2.61486,-3.12501,4.31712,4.31712,8.04,0.433214,12,"2015",5,"Severe Drought"
0.81116,0.505868,-1.11202,-1.02469,4.98741,4.98741,1,0.434177,12,"2005",5,"Medium Drought"
0.396647,0.379618,-0.944856,-1.18424,7.64607,7.64607,4,0.436548,12,"2005",8,"Medium Drought"
1.79529,0.399145,-2.20845,-1.82721,3.87188,3.87188,3.84942,0.437112,12,"2015",4,"Medium Drought"
-0.498657,1.40847,-2.04245,-1.97658,6.10623,6.10623,2.61395,0.437272,12,"2005",7,"Medium Drought"
1.64978,1.02184,-2.31765,-3.49407,3.20985,3.20985,7.76399,0.441064,12,"2015",4,"Severe Drought"
1.20495,1.6588,-1.48014,-1.92318,5.59441,5.59441,3.89384,0.441507,12,"2005",6,"Medium Drought"
0.463588,0.47214,-1.18188,-1.2245,12.1658,12.1658,3,0.442209,12,"2005",13,"Medium Drought"
1.84936,1.33838,-2.06195,-1.19257,17.9043,17.9043,3,0.442759,12,"2015",18,"Medium Drought"
