"WTD","HAND","SoilFertility","SoilSand_content","TreeHeight","MCWD_STD","DrySeasonLength","Long","Lat","SegGeo_number","HAND_CLASS","EVI_anomaly_fit_mean","EVI_anomaly_fit_standardize"
5.83868,5.83868,-0.48457,0.23,28.4558,54.1432,3,-62.313,21.5608,12,5,-0.933463498962798,-1.37519580020244
13.7223,13.7223,-0.403998,0.4,36.0007,86.734,6,-48.5967,20.8296,12,13,-0.320734983761918,0.525838560949135
7.09594,7.09594,-0.813372,0.36,30.5799,73.6947,4.21694,-58.9281,21.5042,12,7,-0.51356052348957,-0.0724165677675156
16.1432,16.1432,0.0304657,0.39,19.8516,73.2818,6.01563,-49.3048,23.0957,12,17,-1.02808172333255,-1.66875565788114
8.93902,8.93902,0.425432,0.39,35.8881,73.6964,5,-69.2565,26.8263,12,9,-0.0604892772651645,1.33326961421144
6.67402,6.67402,-0.626329,0.26,29.3453,39.342,3,-64.337,20.9393,12,7,-0.793849626486215,-0.9420337026552
8.27796,8.27796,-1.03066,0.5,31.6386,22.5779,0,-70.256,17.1599,21,9,-0.690297528051086,-0.620755857066456
4.22821,4.22821,-0.661501,0.25,30.5099,37.7026,1.75694,-61.8591,21.8535,12,5,-0.841199908349361,-1.08894136338737
25.2061,25.2061,-0.00785078,0.29,32.8911,80.0208,4.71643,-53.928,22.8295,12,25,-0.967390403846107,-1.48045646679561
5.46385,5.46385,-0.459696,0.43,29.8482,12.4728,0,-68.2636,18.8036,21,5,-0.311812871278139,0.553520057704939
7.59852,7.59852,-0.740196,0.54,23.7635,54.6395,5,-53.2586,29.1584,12,7,-0.444257759932733,0.142600248939826
15.7275,15.7275,0.0265339,0.34,32.6924,66.1518,5,-54.5915,24.8261,12,15,-0.884164214716393,-1.22224121916443
9.7214,9.7214,-0.483695,0.51,23.9167,82.4057,4.4537,-47.617,19.5469,12,9,-0.545526153584729,-0.171592238034528
9.18882,9.18882,-0.555784,0.43,31.5174,75.4396,5,-57.2562,20.8269,12,9,-0.393799497412266,0.299150643569276
7.55971,7.55971,-0.98732,0.48,32.7392,21.8914,0,-71.5922,17.4922,21,7,-0.602719000483371,-0.349037165876274
5.38208,5.38208,-1.02091,0.44,29.6754,32.4075,1.92689,-72.2563,16.1599,21,5,-0.492176415814033,-0.0060708331309737
21.1037,21.1037,-0.301108,0.35,35.5427,93.0763,6.94516,-54.942,21.1562,12,21,-0.382396567393618,0.334529055452311
16.6509,16.6509,-0.483574,0.41,33.9085,72.5808,3.59186,-56.5929,21.1608,12,17,-0.353673405032935,0.423644735976324
26.2665,26.2665,-0.267226,0.31,32.2308,82.5475,5,-54.2589,18.1609,9,27,-0.643487799473996,-0.475525301847309
8.56867,8.56867,-0.368683,0.28,31.3019,60.7173,3.72906,-72.9292,25.1687,12,9,-0.8320878595152,-1.06067057542093
14.3417,14.3417,0.022342,0.37,33.1595,98.624,5.41202,-52.2576,22.8307,12,15,-0.73761042750639,-0.76754753618515
6.02908,6.02908,-0.991392,0.51,33.2619,28.8685,1.23358,-71.5872,16.1639,21,7,-0.637258956956384,-0.456199869192522
14.7541,14.7541,-0.345139,0.44,35.8359,81.3127,6,-48.5915,21.1613,12,15,-0.458574843085622,0.0981804670137589
6.19957,6.19957,-0.777751,0.5,34.1449,28.1416,1,-73.9241,16.8304,21,7,-0.475812261230704,0.0447001353850031
13.4984,13.4984,-0.666155,0.55,25.3653,61.1075,5,-53.26,27.8269,12,13,-0.553558725518366,-0.196513871148435
11.1669,11.1669,0.501552,0.29,34.8909,71.2703,5,-69.9233,26.4953,12,11,-0.831635076828081,-1.05926578451437
15.0079,15.0079,0.0257808,0.33,32.7717,59.1183,4,-54.2613,23.4945,12,15,-0.927040635624949,-1.35526840397505
18.2714,18.2714,-0.552066,0.44,32.0854,102.921,6,-59.9246,15.8285,9,19,-0.472542423108425,0.0548450437280026
9.25134,9.25134,-1.06639,0.47,30.1296,29.0418,1,-72.2528,16.8312,21,9,-0.666588501787961,-0.547196895018035
9.22261,9.22261,-0.0784707,0.34,38.7319,62.6876,3.27073,-71.2566,24.8254,12,9,-0.638539419064797,-0.460172595132079
11.5754,11.5754,0.309144,0.37,35.3986,64.5056,5,-68.9254,27.8256,12,11,-0.43785824181939,0.162455214926336
21.7461,21.7461,0.0212367,0.36,32.2935,54.6626,4.23375,-53.59,24.4906,12,21,-0.815261237408191,-1.00846476809524
28.8789,28.8789,0.049542,0.29,26.3728,72.0191,4.78509,-51.6429,24.2286,12,29,-1.24758744240006,-2.34978796511727
4.96126,4.96126,-0.639878,0.3,31.0844,57.6981,4,-65.2666,24.4844,12,5,-0.633803717813164,-0.445479740825224
22.8881,22.8881,-0.369185,0.42,32.4248,73.7618,6,-47.9311,20.8295,12,23,-0.521772537525282,-0.0978949329306422
17.4039,17.4039,-0.163013,0.37,34.6084,80.9432,6.86613,-51.5928,21.8219,12,17,-0.591374380518153,-0.313839665134831
22.4683,22.4683,-0.993236,0.46,32.2311,25.4737,0,-70.9226,16.4985,21,23,-0.479526738456041,0.0331757021916734
20.9594,20.9594,0.0309495,0.36,32.5913,64.7408,4,-53.9269,23.4997,12,21,-0.803470638525313,-0.971883585632139
5.35375,5.35375,-0.746329,0.5,30.9426,25.6877,0,-65.9226,17.822,21,5,-0.445526287307193,0.138664551372171
16.1366,16.1366,-0.463222,0.49,28.8583,85.9733,6.54291,-56.3112,19.0757,12,17,-0.703512331663062,-0.661755737305421
11.1211,11.1211,0.48862,0.34,36.0672,60.2815,5,-69.59,27.4934,12,11,-0.447787306944771,0.131649575056166
12.4874,12.4874,-0.643508,0.34,33.4939,72.5891,5,-56.9341,17.8262,9,13,-0.427572870859705,0.194366319316738
6.13946,6.13946,-0.390669,0.4,33.6295,51.3675,3,-73.2559,24.8278,12,7,-0.340911668919081,0.463238941662069
10.6341,10.6341,-0.0165758,0.35,33.9331,100.03,6,-52.257,22.4944,12,11,-0.758573588628936,-0.832587253814827
16.7543,16.7543,-0.0762955,0.34,32.4874,68.574,6.36796,-50.2472,22.1652,12,17,-0.846149317849643,-1.10429726293182
43.0349,43.0349,0.0512579,0.34,28.8037,98.725,4.19853,-52.2533,23.1426,12,43,-1.08372101263118,-1.84138056134604
45.2256,45.2256,-0.15236,0.39,21.4473,61.8947,5,-50.2609,24.8747,12,45,-1.00067795363224,-1.5837334881388
11.8736,11.8736,0.520465,0.29,36.2069,79.4211,5,-70.2566,26.4927,12,11,-0.774011935803425,-0.880485838147023
21.2025,21.2025,-0.100825,0.36,25.8474,73.7267,5,-50.9069,23.8129,12,21,-0.980487837154667,-1.52109219721254
23.6962,23.6962,-0.582099,0.46,32.3476,71.6276,4.38276,-56.9322,18.8352,12,23,-0.474244237578695,0.0495650417303366
26.3397,26.3397,-0.420894,0.33,37.4963,69.5887,4,-55.2589,14.4949,9,27,-0.0719043013939754,1.29785367948033
7.86071,7.86071,-0.571411,0.35,27.9554,86.6009,5.45536,-57.4958,20.2662,12,7,-0.430587736643835,0.185012481021792
16.531,16.531,0.10513,0.45,26.3059,81.1065,7,-62.258,32.8249,12,17,-0.784047944919373,-0.911623279452482
6.0989,6.0989,-0.689512,0.47,33.1941,26.9372,1.827,-74.2561,16.4962,21,7,-0.404133706737407,0.267088014631588
12.5104,12.5104,0.155169,0.35,35.3262,77.111,5,-67.9253,26.153,12,13,-0.699173727616869,-0.648294905686478
4.87441,4.87441,-0.566142,0.34,31.3784,57.8199,4,-65.591,24.4939,12,5,-0.42413198759911,0.20504190752395
9.45836,9.45836,-0.58257,0.42,31.55,93.4365,5.25748,-59.9283,16.5036,9,9,-0.372426357008765,0.365462351454214
5.88778,5.88778,-0.593193,0.47,32.7049,27.1844,1.34361,-74.5928,16.8431,21,5,-0.384114083568053,0.329200337786275
6.22337,6.22337,-0.789566,0.33,32.5633,53.8302,4,-60.2636,23.1611,12,7,-0.617022669039004,-0.393415328047929
18.8521,18.8521,-0.452637,0.42,26.4667,62.8672,6,-49.2903,21.1477,12,19,-0.654847132482351,-0.510768450865054
33.5517,33.5517,0.0174568,0.35,29.1038,56.0924,5,-52.9267,24.5018,12,33,-1.01488698034728,-1.62781801718174
22.9794,22.9794,-0.487077,0.46,24.069,90.7072,6.00575,-56.6473,19.3821,12,23,-0.821748331460136,-1.02859144474048
23.1873,23.1873,-0.150839,0.33,31.9713,78.4283,6,-50.2356,21.8728,12,23,-0.790113375823116,-0.930441715802594
5.13772,5.13772,-0.758776,0.54,31.578,42.1315,0.105685,-65.5919,17.8274,21,5,-0.408567363155579,0.253332276180732
12.3771,12.3771,-0.0661211,0.37,34.2935,86.8498,5,-53.9239,22.1626,12,13,-0.669127900663627,-0.555075562975455
56.7981,56.7981,-0.610171,0.36,27.7615,145.291,6.68922,-59.5958,12.4926,9,57,-0.131207632293672,1.11386082297992
13.7104,13.7104,0.613497,0.35,38.1613,55.5243,5,-71.2551,27.8277,12,13,-0.158672193886609,1.02865004201109
3.48441,3.48441,-0.715369,0.29,31.1959,65.1861,4,-64.9232,24.1586,12,3,-0.720453884297014,-0.714318124870888
12.1959,12.1959,-0.268412,0.3,36.7736,49.6111,3,-73.5892,24.8273,12,13,-0.684207120390221,-0.601859928527974
14.1644,14.1644,0.0365317,0.33,31.6737,55.9928,4.52299,-54.2606,24.1607,12,15,-0.964877883438815,-1.47266119122273
6.53785,6.53785,0.0324603,0.32,36.8419,71.3056,4,-69.2586,24.4946,12,7,-0.834366575668706,-1.06774045645251
39.3103,39.3103,0.0535423,0.38,29.406,103.097,4.20899,-51.9316,23.1445,12,39,-1.00982291192182,-1.61210638006158
11.9724,11.9724,-0.0116428,0.35,35.1775,96.4121,6,-52.5936,22.4892,12,11,-0.728433246398434,-0.73907467064695
8.92149,8.92149,-0.921235,0.54,32.9786,28.5829,0,-70.2577,15.4924,21,9,-0.610328758265128,-0.372646987623215
6.32768,6.32768,-0.582442,0.49,32.1079,26.1698,0.402299,-74.5718,17.1526,21,7,-0.416120151558201,0.229899206036797
25.5653,25.5653,-0.384225,0.44,29.3974,74.9643,6.05298,-55.9496,19.0414,12,25,-0.703978479915308,-0.66320199584069
4.01447,4.01447,-0.841824,0.32,29.2619,44.8044,2.56192,-61.2566,22.1646,12,5,-0.689756774601173,-0.619078130530652
13.2611,13.2611,-1.02165,0.54,31.8724,23.6657,0,-70.5905,16.83,21,13,-0.724204323412843,-0.725954132420268
29.543,29.543,-0.170573,0.37,33.5097,111.809,7,-53.9291,20.8202,12,29,-0.602192863855948,-0.347404789085283
30.3818,30.3818,-0.239397,0.36,35.2742,110.053,7,-54.2617,20.8223,12,31,-0.413537086199619,0.237913352403323
24.8094,24.8094,-0.307828,0.36,34.7124,102.007,6.99001,-54.5932,20.8282,12,25,-0.371035734522223,0.369776857903193
7.17213,7.17213,-0.998481,0.52,32.0891,27.3668,0.0195652,-71.5884,17.1686,21,7,-0.673031755897576,-0.567187555083846
12.5349,12.5349,0.631402,0.32,37.2042,73.2406,5,-70.2567,27.159,12,13,-0.443260802778822,0.145693380333525
8.35159,8.35159,-0.707834,0.46,33.1911,26.0763,0,-73.9271,17.8346,21,9,-0.429215875608484,0.189268778716821
21.9004,21.9004,-0.115711,0.43,28.5963,62.503,4.83826,-52.5854,25.4929,12,21,-0.908849522074142,-1.29882916364304
16.2949,16.2949,0.0325808,0.39,25.7064,67.5388,5,-62.2584,27.4598,12,17,-0.907730461970482,-1.2953571990511
23.9856,23.9856,-0.215188,0.37,37.3624,69.4521,4.20423,-55.2591,21.8277,12,23,-0.311220925467092,0.555356612229208
9.23362,9.23362,-0.913729,0.5,34.9342,14.5892,0,-70.9215,18.4858,21,9,-0.566584895484979,-0.236928501912949
6.13963,6.13963,-0.75975,0.31,33.3033,24.1232,0,-65.259,20.4937,21,7,-0.674570224085221,-0.57196076347173
19.7728,19.7728,-0.0864612,0.37,34.8871,58.4347,4,-55.2593,22.8274,12,19,-0.616120048541881,-0.390614882928201
8.22496,8.22496,-0.586902,0.5,28.8498,56.4464,3,-73.2546,15.1692,21,9,-0.483778676728144,0.0199837573804995
6.49122,6.49122,-0.710095,0.51,30.2495,54.8252,3,-73.2524,15.4865,21,7,-0.456113310125997,0.105817550356976
8.02452,8.02452,-0.891425,0.51,33.4745,24.4938,0,-69.9241,15.4897,21,9,-0.583684116611277,-0.289980067334813
4.54962,4.54962,-0.48697,0.22,28.8538,52.5499,3.28974,-61.9476,21.051,12,5,-0.968520448599259,-1.48396251205397
10.4992,10.4992,-0.81446,0.47,33.1076,23.1605,0,-73.5838,17.8455,21,11,-0.515735245290556,-0.0791637988283466
24.0842,24.0842,-0.362325,0.31,33.3943,61.3607,4,-56.2635,22.1596,12,25,-0.473281633116749,0.0525515914223429
12.3164,12.3164,-0.965401,0.47,29.7697,29.3943,1.4272,-71.2579,15.8275,21,13,-0.663413071155483,-0.537344892713531
5.87038,5.87038,0.126569,0.34,35.6148,60.3096,3.97793,-69.5836,23.788,12,5,-0.691984927929035,-0.625991136752975
17.1607,17.1607,-0.0308956,0.4,31.9912,53.8449,5,-53.9261,25.1607,12,17,-0.745666201100649,-0.792541154122654
17.7719,17.7719,-0.0863041,0.35,34.751,82.2621,4.86828,-54.2609,22.1639,12,17,-0.690987334935264,-0.622896032620307
11.764,11.764,0.625897,0.29,38.1067,87.6302,5,-70.9224,26.8268,12,11,-0.610020274686857,-0.371689895097575
10.0217,10.0217,-0.671398,0.4,33.6762,71.5292,3.27362,-57.9237,21.4961,12,11,-0.318805318216759,0.531825487321696
15.8184,15.8184,-0.441485,0.45,25.0112,88.2363,5.57621,-56.4965,19.9201,12,15,-0.744974899514098,-0.790396341147005
4.98722,4.98722,-0.871196,0.27,27.6478,48.6092,3.0788,-60.9297,22.1603,12,5,-0.908410760862209,-1.29746787537339
6.54965,6.54965,-0.984527,0.44,32.6173,26.9878,0,-71.2549,16.8291,21,7,-0.49656323239067,-0.0196812475989897
4.87867,4.87867,-0.470566,0.34,32.7388,25.3216,0.774686,-69.2843,20.4944,21,5,-0.44292337523894,0.146740273585267
23.0866,23.0866,-0.0242656,0.35,24.454,90.7944,6,-50.615,22.4788,12,23,-1.09843166858961,-1.88702143125542
6.2091,6.2091,-0.220107,0.39,34.3524,56.7447,3.46985,-73.2559,25.1602,12,7,-0.458220658787096,0.0992793493164021
10.6659,10.6659,-1.03141,0.51,31.9024,27.7471,0.587543,-71.9236,17.1597,21,11,-0.72224342162562,-0.719870293356352
12.5719,12.5719,0.603309,0.29,37.035,78.8432,5,-70.2562,26.8263,12,13,-0.674375022744194,-0.571355137248322
8.18476,8.18476,-0.81399,0.3,32.7414,56.5604,4,-60.9217,23.4927,12,9,-0.755092866796491,-0.821788063568362
6.15955,6.15955,-0.528212,0.43,30.1397,11.6748,0,-68.5887,18.8286,21,7,-0.31674088681659,0.538230534468353
7.40613,7.40613,-1.00697,0.47,31.8361,15.0459,0,-70.9252,17.8288,21,7,-0.594601884815521,-0.323853229736192
57.4149,57.4149,-0.230541,0.35,25.1719,105.806,8,-59.5045,13.9217,9,57,-0.595303591609037,-0.32603032561607
21.5101,21.5101,-0.273649,0.33,37.0512,41.0837,2.50537,-73.9211,24.4928,12,21,-0.362188356587886,0.397226485335262
8.92818,8.92818,-0.53833,0.49,27.3333,49.077,3,-74.2505,15.5244,21,9,-0.51858517999585,-0.0880059265690898
18.3666,18.3666,-0.663207,0.39,31.7913,79.1187,5,-57.2593,18.4957,12,19,-0.340982236703247,0.463020000027786
6.37998,6.37998,-0.847542,0.52,33.6083,12.6538,0,-70.9272,18.8372,21,7,-0.530786303206879,-0.125860790335641
3.94278,3.94278,-0.328715,0.17,31.2105,41.3913,3.01316,-62.9561,20.7296,12,3,-1.40017725505855,-2.82320885190327
16.179,16.179,-0.260317,0.46,25.6274,56.7508,5,-52.9263,26.4938,12,17,-0.885784624298742,-1.22726865663267
21.1158,21.1158,-0.0353488,0.32,32.5394,68.9313,4,-54.5959,22.8281,12,21,-0.91567323842297,-1.32000023521561
9.4516,9.4516,-0.742178,0.29,32.0577,55.1204,3.35429,-60.5935,23.8205,12,9,-0.7250775262236,-0.728663307048706
15.1109,15.1109,-0.788023,0.42,34.4028,33.5554,1.57786,-59.5912,11.4947,9,15,-0.324147855562158,0.515249880315699
11.9197,11.9197,-0.935517,0.42,31.6551,30.4849,1.67247,-73.2576,16.4963,21,11,-0.50225567556944,-0.0373424626612538
49.3639,49.3639,-0.0247551,0.38,23.9682,72.6747,6.00682,-49.6266,23.1209,12,49,-1.01885014731185,-1.64011402820738
8.67044,8.67044,-0.803896,0.52,31.0257,13.7078,0.126733,-67.9218,15.1619,21,9,-0.56111886641767,-0.219969752943023
8.28146,8.28146,-0.689313,0.5,32.3582,27.052,1.14053,-74.2572,16.8371,21,9,-0.48761455729567,0.00808266157177957
6.29821,6.29821,-0.469849,0.45,31.7093,25.4778,0.79886,-74.9221,17.1682,21,7,-0.384451568944343,0.328153265092908
17.6166,17.6166,0.00900934,0.37,35.0223,56.389,4,-54.9262,23.494,12,17,-0.655258703308545,-0.512045379004078
6.39209,6.39209,-1.04574,0.53,32.7339,28.0335,0.310117,-71.9288,16.826,21,7,-0.704834325984708,-0.665857319928635
8.64207,8.64207,-0.933882,0.56,32.7244,19.2296,0,-69.9219,15.8284,21,9,-0.598089890954709,-0.334675020069111
14.4461,14.4461,0.0203421,0.37,31.7435,109.211,5.43329,-51.927,22.8257,12,15,-0.78842336642074,-0.925198339878538
16.7084,16.7084,-0.247625,0.32,35.8492,85.5434,6.48796,-51.2507,21.4917,12,17,-0.589814400965214,-0.308999716186383
5.97576,5.97576,-0.714227,0.48,34.629,14.9481,0,-72.9237,19.163,21,5,-0.417003191513848,0.22715951095764
27.9539,27.9539,-0.0943381,0.42,17.5385,60.3638,5,-49.5049,24.4876,12,27,-1.26809013056866,-2.41339903223352
24.057,24.057,-0.0733137,0.35,33.5543,62.505,5.61596,-49.9619,22.1376,12,25,-0.721335170839413,-0.717052379859122
7.95319,7.95319,-0.612284,0.32,31.2431,24.2473,0,-66.5099,19.9657,21,7,-0.556436152328397,-0.205441295124737
14.3971,14.3971,-0.167622,0.31,35.6573,66.5655,6.20716,-51.2528,21.8263,12,15,-0.767495043124162,-0.860266709113746
6.215,6.215,-0.897153,0.46,30.4077,42.1965,2.18537,-73.2523,16.1567,21,7,-0.486675557451652,0.0109959762361196
5.11902,5.11902,-1.01083,0.54,32.9647,27.1231,0,-71.589,16.8245,21,5,-0.661666437440929,-0.531925835781566
7.96191,7.96191,-0.725052,0.37,32.4106,75.7445,3.8185,-58.254,21.4956,12,7,-0.401244021711101,0.276053470607
9.85018,9.85018,-0.948343,0.51,32.5631,24.7155,0,-71.9216,17.8272,21,9,-0.652749864150786,-0.504261524773074
12.6973,12.6973,-0.752213,0.39,33.173,59.4401,3.07583,-58.9276,22.1619,12,13,-0.362781890620547,0.395385003239013
3.45761,3.45761,-0.26054,0.49,27.709,43.0513,5,-65.9485,29.4738,12,3,-0.280294070271343,0.65130940853444
7.02144,7.02144,-1.05467,0.5,29.6205,30.0039,1,-72.2516,16.495,21,7,-0.690358512148982,-0.62094506462365
37.5616,37.5616,-0.794959,0.39,33.7719,71.9162,2.58313,-63.9241,12.8285,9,37,-0.129152148836931,1.12023810848745
42.9093,42.9093,-0.188972,0.38,21.1844,64.508,5,-50.5559,25.4725,12,43,-0.977719883413488,-1.51250442131911
18.2369,18.2369,-0.329079,0.42,33.77,80.286,6,-48.27,21.1619,12,19,-0.5113712873918,-0.0656243050552601
19.8774,19.8774,-0.426193,0.42,34.0207,75.9905,3.77335,-55.9283,21.1388,12,19,-0.397107325598922,0.288887868314633
7.06355,7.06355,-0.563311,0.44,19,61.0985,3.00725,-47.6158,18.9029,12,7,-0.361825246354128,0.39835306099501
29.9665,29.9665,-0.208542,0.32,32.6224,76.5843,5.00438,-54.5918,18.1608,9,29,-0.667154135252022,-0.548951813590161
10.602,10.602,-0.572908,0.44,24.8348,53.8605,3.01533,-47.9422,19.1274,12,11,-0.5073931486641,-0.053281843055912
11.1124,11.1124,-0.596367,0.35,33.8753,102.64,5.07353,-59.5905,16.159,9,11,-0.387020547073414,0.320182825370824
5.14607,5.14607,-0.416803,0.21,31.2772,51.5539,3.13227,-62.8907,21.5046,12,5,-1.09750091937056,-1.88413371474946
6.9845,6.9845,-0.247288,0.41,33.1571,25.2282,0.046875,-75.5723,17.1448,21,7,-0.461948949573714,0.0877120585540275
10.6367,10.6367,-0.446116,0.48,28.464,44.689,3,-73.9401,15.1306,21,11,-0.603461237984459,-0.351340011196344
10.6105,10.6105,-0.522825,0.6,22.8174,55.016,5,-52.9242,27.4796,12,11,-0.106053254970784,1.19190409081854
15.0921,15.0921,-0.433064,0.44,27.2406,78.9717,4.30075,-47.2389,19.5327,12,15,-0.672687393089219,-0.56611914466202
7.71524,7.71524,-0.0154856,0.36,36.6564,63.2179,3.17116,-69.2563,23.4938,12,7,-0.612157428834656,-0.378320569807909
15.0554,15.0554,-0.268228,0.45,30.6535,106.735,7.27136,-61.9299,13.8334,9,15,-0.738247645015003,-0.769524549412622
4.82163,4.82163,-0.856503,0.47,33.1263,32.625,1.90076,-73.5887,16.4941,21,5,-0.460723773612643,0.0915132552384838
17.4119,17.4119,0.0196529,0.34,33.1807,58.7043,4,-54.5931,23.4939,12,17,-0.858394136047086,-1.14228769354163
17.1985,17.1985,-0.0702796,0.46,15.5461,49.7393,5,-48.9148,24.8117,12,17,-1.18959211984894,-2.16985329875103
7.21978,7.21978,-0.624678,0.42,22.2451,55.3522,3,-47.9581,18.8389,12,7,-0.306024005143415,0.571480431934641
26.0344,26.0344,-0.248158,0.32,34.0818,78.985,6.65918,-50.943,21.502,12,27,-0.547510967518295,-0.177750266255172
9.68375,9.68375,0.388875,0.31,36.4256,82.2811,5,-69.9231,26.1597,12,9,-0.740830753359162,-0.777538829144999
5.23365,5.23365,-0.68148,0.36,33.2414,70.142,4.23219,-65.2614,25.8221,12,5,-0.385774145011821,0.324049877561341
6.9366,6.9366,-0.345745,0.24,29.9545,48.1583,3.18531,-62.8858,21.1762,12,7,-1.02932315842449,-1.67260729969047
13.7377,13.7377,-0.279336,0.4,25.1262,69.9637,6,-46.0462,19.9492,12,13,-0.720371087817519,-0.714061242828356
21.7281,21.7281,-0.167373,0.37,26.7417,94.9917,6.4,-52.2891,20.5076,12,21,-0.884550870588826,-1.22344084686446
8.16934,8.16934,-0.386209,0.53,31.4417,25.8993,0.409771,-75.2639,16.8475,21,9,-0.383948872844187,0.329712915959329
3.1836,3.1836,-0.412516,0.26,30.3205,37.4818,2.71298,-63.5972,20.8029,12,3,-0.83414096424848,-1.06704048076756
24.0577,24.0577,-0.108462,0.37,32.5907,80.0436,4.19594,-54.5886,22.1635,12,25,-0.709780124760517,-0.681202016940284
12.6117,12.6117,-0.0250709,0.37,29.4352,90.276,6.11384,-50.9565,22.5015,12,13,-0.812409441588277,-0.999616866112302
14.1713,14.1713,-0.0774689,0.37,33.1348,92.4928,6.04828,-51.9262,22.1608,12,15,-0.717478113910705,-0.705085582864228
37.1605,37.1605,-0.362243,0.31,28.376,90.0057,6.8474,-55.2636,17.4955,9,37,-0.601494575045947,-0.3452382977455
17.4021,17.4021,-0.0634226,0.33,31.5844,62.7665,5,-54.2589,25.4932,12,17,-0.927599439662753,-1.3570021337602
5.5796,5.5796,-0.851725,0.33,29.3574,67.6529,4,-60.2353,22.5042,12,5,-0.673012684170315,-0.567128383676035
30.0915,30.0915,-0.291536,0.34,34.2685,63.42,4,-55.9177,22.1727,12,31,-0.422070875540534,0.21143665617418
15.9361,15.9361,-0.99014,0.51,32.5855,26.101,0,-70.9228,16.8272,21,15,-0.656570035160158,-0.51611388054586
5.78585,5.78585,-0.407345,0.25,32.138,57.3306,4,-63.2837,21.199,12,5,-0.917475673242678,-1.32559241909639
13.4322,13.4322,-0.275928,0.34,30.0633,81.6844,6,-50.2353,21.4887,12,13,-0.732694593878456,-0.752295808203563
25.3868,25.3868,-1.01787,0.5,31.6409,24.8772,0,-70.9161,17.1565,21,25,-0.567718942312697,-0.24044696389597
12.1499,12.1499,-0.0293523,0.34,31.8753,98.4476,6,-51.5991,22.4956,12,13,-0.876430493959706,-1.19824679335711
5.41258,5.41258,-0.677503,0.6,32.4349,11.7515,0,-73.2531,19.176,21,5,-0.103571739358836,1.1996031717802
5.64219,5.64219,-0.496161,0.36,32.4105,67.4186,4,-68.2555,23.8487,12,5,-0.360208279300263,0.403369817770628
21.9339,21.9339,-0.732824,0.51,30.4921,16.3122,0,-68.2563,15.4942,21,21,-0.586270108291349,-0.298003292824583
15.7725,15.7725,-1.00304,0.52,29.0272,29.5786,0,-72.2557,17.4939,21,15,-0.781809386378946,-0.904677990308553
10.1769,10.1769,-0.583064,0.52,22.3456,55.8988,2.73298,-72.5593,14.7942,21,11,-0.555097033817838,-0.201286583471743
14.6903,14.6903,-0.882731,0.49,31.8484,22.8573,0,-73.2559,17.8227,21,15,-0.62626256982927,-0.422082785919001
12.5945,12.5945,-0.531668,0.43,33.2186,74.1741,6,-49.2871,20.8067,12,13,-0.409777881630891,0.249576555401812
6.86094,6.86094,-0.969719,0.5,34.2782,11.733,0,-69.9241,17.4935,21,7,-0.606724507674708,-0.36146454050576
6.28612,6.28612,-0.772804,0.34,32.391,58.6641,3.92261,-60.5884,23.4956,12,7,-0.554392131366623,-0.19909957283363
15.8341,15.8341,-0.57042,0.4,33.6879,57.317,3.63578,-57.2623,21.4952,12,15,-0.30630662409826,0.570603586266546
34.1154,34.1154,-0.507272,0.36,33.5238,101.083,5.33938,-64.2572,15.1615,9,35,-0.196990104263177,0.909765964534299
17.139,17.139,-0.341689,0.45,36.4851,57.194,3,-54.9253,13.1632,9,17,-0.437840345125436,0.162510740708656
29.4361,29.4361,-0.199862,0.29,33.8562,84.931,6.0014,-54.5857,21.5046,12,29,-0.655737335588931,-0.513530370136034
26.0955,26.0955,-0.594919,0.37,33.0109,71.2932,4.35751,-57.9222,18.4954,9,27,-0.197323806863943,0.908730628174519
5.28641,5.28641,-0.890021,0.25,26.3923,54.8213,3,-60.5973,21.8331,12,5,-0.968852685176117,-1.48499329996896
