"PAR_anomaly","VPD_anomaly","Pre_anomaly","MCWD_anomaly","WTD","HAND","Drought_Length","EVI_anomaly","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","HAND_CLASS","Drought_Condition","Long","Lat"
-0.952204,-0.217382,-1.6717,-1.04821,7.11489,7.11489,2,-2.40548,0.262843,0.292463,0.394395,37.5329,0.628095,4,72.7191,12,"2015",8,"Medium Drought",-70.1648,25.4371
-0.695549,1.71572,-1.97529,-1.67277,5.14982,5.14982,5.43902,-2.40305,0.0677994,0.447317,0.327073,20.6098,0.616505,5.87805,76.894,12,"2010",6,"Medium Drought",-63.6738,34.0721
-0.820226,2.08048,-1.37284,-1.20354,11.3578,11.3578,2.67308,-2.39612,0.55983,0.34837,0.377473,36.881,0.606145,5,70.1674,12,"2010",12,"Medium Drought",-70.2235,27.7919
2.66429,2.22303,-1.76389,-2.04901,19.3141,19.3141,5,-2.38807,-0.460069,0.37141,0.478513,31.1128,0.683683,4,70.7254,12,"2015",20,"Severe Drought",-56.2821,21.4262
1.90512,0.78025,-2.45519,-3.03975,15.2614,15.2614,6.83038,-2.38423,0.0475519,0.369543,0.433579,28.1747,0.665165,4.51392,100.109,12,"2015",16,"Severe Drought",-52.6185,23.196
1.92969,1.09822,-2.51407,-2.40504,32.2278,32.2278,5.53162,-2.37801,0.0390845,0.363556,0.427718,29.9299,0.667055,4.03248,79.3323,12,"2015",33,"Severe Drought",-52.9255,23.1774
-1.09079,1.72595,-0.128438,-1.22125,14.9718,14.9718,2,-2.37547,-0.148101,0.598648,0.291107,25.487,0.646158,5,62.1276,12,"2010",15,"Medium Drought",-60.1702,29.188
-0.907573,1.68167,0.0725621,-1.52921,15.3705,15.3705,2.31091,-2.36997,-0.334783,0.410267,0.375451,32.8843,0.66481,4.96883,29.6852,12,"2010",16,"Medium Drought",-57.597,26.1627
1.18271,0.562541,-2.76661,-1.60066,13.0186,13.0186,4.70238,-2.3662,-0.0481768,0.363929,0.3825,29.3452,0.659349,4.70238,69.2763,12,"2015",14,"Medium Drought",-52.5771,25.0146
1.39032,1.18054,-2.62723,-2.34746,28.0563,28.0563,3.85915,-2.36,0.0362085,0.427606,0.399014,15.6761,0.662745,7,70.0352,12,"2015",29,"Severe Drought",-48.5064,23.4442
2.229,1.91654,-2.27425,-1.9807,13.0081,13.0081,4.37916,-2.35664,-0.0161106,0.350777,0.461529,34.6302,0.667543,5.78224,91.1042,12,"2015",14,"Medium Drought",-53.2746,22.4749
-1.33291,2.31004,0.354046,-2.07698,9.77856,9.77856,4,-2.35574,0.081,0.378889,0.327778,13.1111,0.611241,5,79.7261,12,"2010",10,"Severe Drought",-66.5371,31.5139
0.107384,1.59046,-1.66386,-1.0115,17.4758,17.4758,2,-2.35558,0.00759251,0.357963,0.432563,31.5172,0.662982,5,65.8578,12,"2010",18,"Medium Drought",-54.1715,24.8974
0.0458375,1.42542,-1.04423,-1.05814,18.278,18.278,2.54639,-2.34882,0.0296949,0.363505,0.440412,31.0825,0.665125,4.45361,68.4356,12,"2010",19,"Medium Drought",-53.2803,23.1846
0.00555274,-0.619668,-1.52547,-1.49134,7.30785,7.30785,2,-2.34473,-0.611508,0.396667,0.354444,31.3333,0.624016,0,24.3594,21,"2015",8,"Medium Drought",-73.7517,22.7431
-1.51633,1.85056,-1.13596,-1.17983,60.9955,60.9955,4,-2.34001,-0.298853,0.49963,0.321481,22.5556,0.632304,5,51.6962,12,"2010",41,"Medium Drought",-59.4496,31.8552
-1.56684,1.3382,-0.646726,-1.77953,5.01928,5.01928,2,-2.33554,-0.0973235,0.375214,0.356634,24.6377,0.625792,5,63.3344,12,"2005",6,"Medium Drought",-64.252,31.5229
-0.638616,0.420136,-0.569748,-2.2383,9.67173,9.67173,5,-2.33377,-0.426805,0.457831,0.36247,25.9699,0.710672,4,96.1973,9,"2015",10,"Severe Drought",-61.1514,10.6094
0.405686,-0.467571,0.313089,-1.39681,24.1681,24.1681,3.10714,-2.33205,-0.182707,0.404643,0.389286,22.4643,0.695706,6,85.2486,9,"2015",25,"Medium Drought",-63.711,10.1173
1.32556,1.45331,-2.19387,-2.36088,10.6223,10.6223,3.84615,-2.33039,-0.00433601,0.473077,0.356923,16.1538,0.66609,7,83.3741,12,"2015",11,"Severe Drought",-46.9188,23.472
2.91453,2.07021,-1.77229,-1.52431,14.6448,14.6448,4.97079,-2.32928,-0.473755,0.362612,0.488041,33.7457,0.685361,4,62.706,12,"2015",15,"Medium Drought",-56.6099,21.7278
-0.10477,1.70825,-1.59198,-1.63263,23.9811,23.9811,2,-2.32797,-0.279383,0.312552,0.494751,35.0995,0.681567,4,46.7603,12,"2010",24,"Medium Drought",-56.846,23.1767
-1.33376,1.39282,-0.55518,-1.61246,12.9757,12.9757,1.95684,-2.32778,-0.648429,0.608537,0.280126,27.6032,0.646955,5,53.8276,12,"2010",13,"Medium Drought",-57.6248,29.1904
0.228947,-0.665368,-1.5321,-2.574,5.33125,5.33125,1.90778,-2.32387,-0.92759,0.513462,0.315176,31.2037,0.666214,0.537509,29.4641,21,"2015",6,"Severe Drought",-70.5885,15.4984
-0.864357,1.18296,-0.469952,-1.65668,12.1956,12.1956,2.68924,-2.32371,-0.678016,0.571957,0.320455,24.1364,0.645994,5.9295,53.595,12,"2010",13,"Medium Drought",-53.889,30.1491
-1.11745,1.50676,-1.25529,-2.07124,10.6799,10.6799,3.46765,-2.32134,-0.0910174,0.430816,0.399634,28.0903,0.658246,5,50.2827,12,"2010",11,"Severe Drought",-53.5571,25.548
-0.658701,1.57687,-1.22568,-1.06545,7.98925,7.98925,3,-2.3184,-0.11055,0.442979,0.365532,27.5745,0.657107,5,53.3003,12,"2010",8,"Medium Drought",-53.0461,25.6055
-1.06982,-0.554887,-0.919099,-1.04791,8.66991,8.66991,2,-2.31705,-0.289996,0.357686,0.377521,38.5455,0.632895,3,55.6113,12,"2015",9,"Medium Drought",-72.0436,23.9018
-0.836297,1.62649,-1.0083,-1.27941,16.504,16.504,2.63257,-2.3152,-0.300359,0.360515,0.42744,35.0808,0.671569,4,58.0009,12,"2010",17,"Medium Drought",-59.2617,25.1543
1.56359,1.31205,-0.401486,-1.7294,34.3201,34.3201,4,-2.31514,-0.562138,0.443834,0.382361,29.2815,0.689072,7,104.268,9,"2015",35,"Medium Drought",-60.6003,15.1541
2.44812,1.29023,-2.03818,-1.70061,10.7182,10.7182,4.95971,-2.31466,-0.153363,0.458132,0.348535,28.4542,0.69246,5.97436,80.9962,12,"2015",11,"Medium Drought",-55.3052,18.8832
-0.711927,1.63276,-0.702565,-1.19437,22.7774,22.7774,2.45724,-2.3133,-0.328396,0.372385,0.431283,35.0773,0.671842,4,54.0533,12,"2010",23,"Medium Drought",-58.9907,25.106
-0.533231,1.67449,-1.09521,-1.06281,8.8144,8.8144,2,-2.30461,-0.254947,0.45,0.355714,19.8571,0.653396,5,56.1923,12,"2010",9,"Medium Drought",-51.16,26.3103
-0.939576,1.63032,-1.01346,-1.17937,15.091,15.091,2.48374,-2.30179,-0.236583,0.385949,0.394729,34.6667,0.666868,4,49.6633,12,"2010",16,"Medium Drought",-59.5468,25.5511
2.12362,0.542532,-1.75168,-1.60716,26.5584,26.5584,4.21513,-2.30172,-0.143124,0.383562,0.413381,31.6753,0.692457,5,86.4061,9,"2015",27,"Medium Drought",-54.9088,18.4759
0.0360182,1.50001,-1.24692,-1.24804,8.36408,8.36408,1.01742,-2.29838,-0.69961,0.557152,0.328545,23.6705,0.646316,6,53.9361,12,"2010",9,"Medium Drought",-53.5993,29.8337
0.349862,-0.833727,-1.61583,-2.59387,6.26628,6.26628,2.13896,-2.29709,-0.853569,0.502242,0.324527,29.4297,0.664504,1.15942,30.9355,21,"2015",7,"Severe Drought",-70.6246,15.1702
-0.935294,2.02748,-1.1286,-1.64193,13.6315,13.6315,2.87176,-2.29571,0.55075,0.36988,0.379394,38.2287,0.593832,5,65.8442,12,"2010",14,"Medium Drought",-70.9234,28.1588
1.70142,1.68061,-1.74412,-2.57511,33.6894,33.6894,4.97682,-2.29451,0.0591506,0.402699,0.447732,25.3675,0.674934,7.98841,128.865,12,"2015",34,"Severe Drought",-46.5511,22.2128
2.12923,1.48665,-2.59702,-2.08127,19.3195,19.3195,4.98974,-2.2928,0.0095162,0.348392,0.448803,32.1471,0.667543,5,71.8737,12,"2015",20,"Severe Drought",-53.326,22.8358
-1.43581,1.53293,-1.49047,-1.84295,9.4564,9.4564,3,-2.29262,0.139329,0.339081,0.404278,26.8793,0.64011,5,67.5414,12,"2005",10,"Medium Drought",-67.2363,27.5155
-1.09165,1.41249,-1.10586,-2.4766,11.6086,11.6086,3,-2.29184,-0.214655,0.501633,0.364549,27.689,0.652374,5.56849,55.3726,12,"2010",12,"Severe Drought",-58.2922,28.1351
-0.2343,1.70124,-2.05793,-1.55514,1.8172,1.8172,5.75,-2.28898,0.0953853,0.45,0.3125,5.25,0.619527,6,88.7626,12,"2010",2,"Medium Drought",-63.2908,34.0168
-1.09468,1.80022,-1.16111,-1.64961,12.6908,12.6908,3.80544,-2.28427,0.653044,0.342378,0.375119,37.5649,0.595585,5,72.3247,12,"2010",13,"Medium Drought",-70.9095,27.4824
-0.803053,1.7177,-1.30847,-1.91494,16.6313,16.6313,2.99079,-2.28066,-0.237697,0.416223,0.390503,29.1517,0.663621,4.74557,49.8817,12,"2010",17,"Medium Drought",-56.591,25.4879
2.93662,1.6235,-2.07871,-2.068,7.43789,7.43789,5,-2.28057,-0.778308,0.290345,0.454009,25.0855,0.686494,4.05983,77.64,12,"2015",8,"Severe Drought",-58.9557,20.9119
1.4127,1.14467,-0.335378,-1.78956,45.3818,45.3818,4,-2.27729,-0.539134,0.424394,0.407356,29.0636,0.693552,7,101.003,9,"2015",41,"Medium Drought",-60.2155,15.1123
0.2746,1.23843,-0.539901,-1.29086,18.0329,18.0329,2.7931,-2.27637,-0.0698609,0.548621,0.308966,20.8966,0.65166,5,47.8823,12,"2010",19,"Medium Drought",-51.7184,27.5875
-1.193,2.05002,-0.859248,-1.4868,5.77602,5.77602,2.41956,-2.27616,-0.343125,0.328231,0.379831,35.1716,0.65674,4,56.7503,12,"2010",6,"Medium Drought",-66.289,25.8005
-1.62857,1.34188,-0.718353,-1.77612,3.02837,3.02837,2,-2.27393,-0.0909037,0.36178,0.35437,25.0301,0.625792,5.53064,66.7819,12,"2005",4,"Medium Drought",-64.2306,31.8126
-0.603402,0.799634,-0.976141,-1.06879,9.94411,9.94411,4,-2.2715,0.0572596,0.362,0.432,22.6,0.660708,4,85.5653,12,"2005",10,"Medium Drought",-52.4834,23.3143
1.85727,2.29113,-2.34392,-2.33797,35.2288,35.2288,6,-2.271,-0.156315,0.32483,0.510626,28.8639,0.681165,7,99.7826,12,"2015",36,"Severe Drought",-53.934,21.1611
-1.4412,0.990634,-1.65661,-1.38383,2.92678,2.92678,2.78261,-2.26609,-0.552285,0.246522,0.386957,26.2609,0.672629,2.34783,35.7602,12,"2010",3,"Medium Drought",-64.1376,20.5485
-1.12082,1.55885,-0.973851,-1.61533,4.51508,4.51508,4.61364,-2.26343,-0.0419628,0.404697,0.324924,22.8182,0.620599,6,76.9765,12,"2010",5,"Medium Drought",-64.3459,32.9101
-1.10639,1.75839,-0.997836,-1.24908,7.9447,7.9447,2,-2.25947,-0.376399,0.37476,0.436575,36.6575,0.665486,5,79.2708,12,"2010",8,"Medium Drought",-62.8539,26.6059
1.81771,1.98909,-2.07922,-2.16063,22.46,22.46,5.44143,-2.25917,-0.116729,0.335905,0.50605,32.1665,0.681009,7,100.112,12,"2015",23,"Severe Drought",-53.5879,20.8122
-1.06311,1.41156,-1.27572,-2.38736,24.553,24.553,3,-2.25491,-0.236852,0.466946,0.371809,29.0198,0.652893,5,47.7554,12,"2010",25,"Severe Drought",-58.2486,27.8759
1.57974,0.918687,-2.44718,-1.82629,8.26486,8.26486,4,-2.25323,0.0458192,0.435676,0.367568,18.8378,0.664867,6.56757,72.3028,12,"2015",9,"Medium Drought",-48.921,23.1756
1.33825,1.01824,-0.408262,-1.76114,22.7347,22.7347,4,-2.25278,-0.47541,0.437593,0.391296,25.7619,0.692995,7,102.599,9,"2015",23,"Medium Drought",-59.9116,15.1856
-1.23993,2.45058,-1.27349,-1.06965,11.1468,11.1468,3,-2.25184,0.606586,0.288036,0.389577,36.6193,0.617921,5,82.3257,12,"2010",12,"Medium Drought",-70.4738,26.8368
2.59635,2.22448,-1.78942,-2.06494,17.7354,17.7354,5,-2.24917,-0.438515,0.373716,0.468581,26.777,0.68368,4.31757,70.5312,12,"2015",18,"Severe Drought",-56.0298,21.4013
-1.0133,1.73158,-0.830755,-1.22729,43.5407,43.5407,2.76471,-2.2418,-0.211421,0.441765,0.361765,21.4118,0.654808,5,61.7679,12,"2010",41,"Medium Drought",-50.6539,26.0639
-0.521904,2.18888,-0.485375,-1.38538,4.33815,4.33815,2.31664,-2.24164,0.291703,0.367621,0.329284,28.2719,0.611239,6,65.8441,12,"2010",5,"Medium Drought",-67.2205,31.8221
-0.0471158,1.90492,-1.08586,-1.87281,16.7095,16.7095,5,-2.23916,0.126088,0.443568,0.356975,23.2246,0.622818,6.82034,80.06,12,"2010",17,"Medium Drought",-62.8959,33.1526
-1.131,2.35322,-1.05429,-1.13363,11.287,11.287,3,-2.23639,0.539115,0.30302,0.384802,36.9972,0.611009,5,86.368,12,"2010",12,"Medium Drought",-70.9121,26.4812
-0.183573,0.934463,-1.31135,-1.10727,7.90677,7.90677,2,-2.23496,-0.0214508,0.427437,0.351011,26.2852,0.627788,6,55.9519,12,"2015",8,"Medium Drought",-62.6101,31.7211
-0.951574,1.8458,-1.0009,-1.35693,9.76626,9.76626,2,-2.23345,-0.562067,0.422963,0.390741,37.2222,0.655543,5,54.5169,12,"2010",10,"Medium Drought",-64.4615,27.3137
1.27256,0.97675,-2.21583,-2.05041,16.0118,16.0118,4.21999,-2.2299,0.0121464,0.348954,0.42892,33.2549,0.664684,5,63.0097,12,"2015",17,"Severe Drought",-54.5847,25.1602
-1.3472,2.17691,-0.172411,-2.10492,4.80719,4.80719,4.61661,-2.22945,-0.0131681,0.335671,0.349952,25.107,0.617849,5,88.6939,12,"2010",5,"Severe Drought",-66.2289,31.9047
-0.360603,0.954356,-1.12817,-1.0307,9.64744,9.64744,4,-2.22846,-0.763858,0.38306,0.440437,32.2951,0.683771,3,63.206,12,"2010",10,"Medium Drought",-58.8842,22.0233
2.67993,1.84803,-2.32259,-2.57004,6.3242,6.3242,6.02512,-2.21875,-0.830343,0.347916,0.434752,30.5696,0.682457,3.35166,68.9176,12,"2015",7,"Severe Drought",-59.5934,22.1622
-0.917199,1.81004,-0.948612,-2.02095,4.88447,4.88447,3,-2.21577,-0.516859,0.618333,0.288333,12.3333,0.633785,5,57.2175,12,"2010",5,"Severe Drought",-58.4805,31.338
-0.886612,2.26318,-1.14587,-1.18893,12.8698,12.8698,2.81844,-2.21332,0.353743,0.288394,0.400663,37.3121,0.619446,5,70.9019,12,"2010",13,"Medium Drought",-71.5891,26.1472
-0.591765,-0.733644,-1.25184,-1.11116,20.5693,20.5693,2,-2.21027,-0.343564,0.331386,0.399596,37.0046,0.621147,3,40.6974,12,"2015",21,"Medium Drought",-73.8768,24.1769
1.79764,1.93394,-1.98842,-2.4129,9.66168,9.66168,4.1134,-2.20698,-0.415343,0.258352,0.406923,24.9794,0.674411,3.8866,60.3816,12,"2015",10,"Severe Drought",-63.0346,21.4593
-0.847554,1.47881,-1.33076,-1.95057,14.2515,14.2515,4,-2.20506,0.499623,0.306798,0.391876,38.172,0.606092,5,66.2884,12,"2010",15,"Medium Drought",-72.2559,26.8262
1.00725,0.293514,-2.61923,-2.25624,13.2021,13.2021,6.09244,-2.20379,-0.206616,0.37126,0.416471,21.6723,0.658526,5,108.545,12,"2015",14,"Severe Drought",-50.2922,24.1385
-0.00812217,1.97087,-1.36808,-1.31665,37.4963,37.4963,5,-2.20214,0.1162,0.413146,0.398383,23.6186,0.619528,7,90.1924,12,"2010",38,"Medium Drought",-62.6487,33.4417
-1.37859,1.51393,-1.52665,-2.41686,8.65701,8.65701,1.92265,-2.2015,-0.684837,0.479558,0.297495,31.8895,0.674457,0,10.6655,21,"2010",9,"Severe Drought",-69.1741,19.183
1.26355,0.711756,-2.24792,-2.74645,43.173,43.173,6,-2.2008,0.0786621,0.36065,0.440244,26.5323,0.659677,4.31048,74.7029,12,"2015",41,"Severe Drought",-52.2572,23.8808
1.65391,0.696582,-2.37393,-2.84674,51.4208,51.4208,6.92025,-2.19934,0.0745787,0.349939,0.445092,24.2761,0.659676,4,93.6402,12,"2015",41,"Severe Drought",-52.1485,23.4365
1.51528,0.911067,-0.663324,-2.0887,8.0142,8.0142,5.33837,-2.19801,-0.455311,0.481329,0.359486,23.1873,0.693833,7.9003,118.841,9,"2015",9,"Severe Drought",-60.2298,14.4784
0.58771,1.46528,-1.09711,-1.19857,10.4862,10.4862,1,-2.18996,-0.425135,0.581765,0.291176,16.8824,0.648852,6,57.8143,12,"2010",11,"Medium Drought",-51.3185,29.6079
0.00555274,-0.619668,-1.52547,-1.49134,9.15533,9.15533,2,-2.18876,-0.611525,0.394265,0.351912,30.6324,0.624016,0,24.3594,21,"2015",10,"Medium Drought",-73.7772,22.7289
-0.500322,1.72807,-1.15558,-1.7976,52.7037,52.7037,3,-2.1858,-0.0336841,0.341855,0.415786,32.061,0.657272,4.70126,64.0233,12,"2010",41,"Medium Drought",-52.2584,24.8262
-1.11907,1.70582,-0.762008,-1.5274,16.9321,16.9321,2.40625,-2.18479,-0.41306,0.614313,0.28075,18.8375,0.63626,5,63.0581,12,"2010",17,"Medium Drought",-59.386,30.785
-1.26875,1.30985,-1.55835,-2.39399,7.74973,7.74973,1.76235,-2.18156,-0.634201,0.479475,0.295247,31.5525,0.674164,0,10.6081,21,"2010",8,"Severe Drought",-69.044,19.1719
-0.74231,1.70283,-1.37744,-1.83353,24.3607,24.3607,2.88889,-2.17732,-0.217404,0.395079,0.401111,33.2302,0.663988,5,47.8137,12,"2010",25,"Medium Drought",-56.6013,25.2978
2.09352,1.49032,-2.35336,-1.91505,8.85311,8.85311,5.30952,-2.17667,-0.01567,0.362798,0.444315,33.7708,0.667545,6,96.5029,12,"2015",9,"Medium Drought",-53.0273,22.4325
-1.38887,1.30466,-0.502477,-1.19283,5.15543,5.15543,2,-2.1766,-0.102007,0.405244,0.340122,14.378,0.629485,5.76829,59.2997,12,"2005",6,"Medium Drought",-64.4638,31.2337
2.08076,1.81022,-2.46766,-2.33703,8.20971,8.20971,5.49798,-2.17322,-0.0773529,0.367923,0.474496,31.7823,0.672483,7,97.1992,12,"2015",9,"Severe Drought",-53.2542,21.6029
2.458,1.42315,-2.0303,-1.90874,23.3273,23.3273,5.38222,-2.1686,-0.258159,0.544554,0.34558,27.8711,0.69517,6.94222,74.8377,12,"2015",24,"Medium Drought",-55.5746,19.0734
0.517708,0.986992,-0.678894,-1.00208,8.74435,8.74435,3,-2.16286,-0.0209965,0.319259,0.361481,27.3889,0.599899,5,74.2104,12,"2015",9,"Medium Drought",-69.3336,30.0258
-1.16256,2.51486,-1.12401,-1.67532,6.02393,6.02393,3.79452,-2.16077,-0.184064,0.440228,0.335708,20.3356,0.628881,5,46.6715,12,"2010",7,"Medium Drought",-66.5772,29.4538
-0.121777,1.83977,-1.20703,-1.61764,7.18887,7.18887,5,-2.15754,0.0815763,0.44293,0.325382,21.0701,0.622603,6.86306,102.702,12,"2010",8,"Medium Drought",-63.2695,33.1569
0.0398274,-0.589605,-1.61976,-1.89958,3.10756,3.10756,3,-2.15642,0.0454088,0.403125,0.355312,31.7188,0.61342,2,23.6249,12,"2015",4,"Medium Drought",-75.1501,24.0194
-0.555154,1.75201,-1.18128,-1.66006,21.564,21.564,2.49274,-2.15633,-0.178177,0.387565,0.397886,30.9281,0.662399,5,48.5843,12,"2010",22,"Medium Drought",-55.9248,25.4926
-0.153139,1.83076,-1.56663,-1.29619,3.89856,3.89856,5,-2.1519,0.0882757,0.454233,0.325784,22.6973,0.619529,6,89.2305,12,"2010",4,"Medium Drought",-63.2887,33.4631
1.99489,0.446901,-1.84069,-2.34878,16.2817,16.2817,4,-2.15111,-0.323086,0.475926,0.363704,21.6296,0.688363,5,87.8523,12,"2015",17,"Severe Drought",-53.554,19.0187
2.6421,1.83957,-2.20394,-2.74816,7.20892,7.20892,3,-2.14997,-0.614023,0.244844,0.374687,28.75,0.676326,1,38.557,12,"2015",8,"Severe Drought",-61.7896,21.6253
1.95249,2.39482,-2.29457,-2.07751,32.7077,32.7077,6,-2.14951,-0.207514,0.341716,0.487066,30.1524,0.681163,7,90.7119,12,"2015",33,"Severe Drought",-54.2494,21.1591
-0.836549,1.67966,-1.27053,-1.64675,21.9228,21.9228,2.88326,-2.14805,-0.366003,0.449831,0.381027,28.5105,0.660696,5,46.3006,12,"2010",22,"Medium Drought",-55.3422,26.1589
-1.0622,1.46632,-1.67087,-2.76941,15.6201,15.6201,3,-2.14141,-0.49071,0.48819,0.341121,28.6853,0.652263,5,41.7275,12,"2010",16,"Severe Drought",-57.048,27.4532
-0.912063,1.53918,-1.13638,-1.38385,18.1994,18.1994,3,-2.14017,-0.48267,0.371765,0.445368,35.7831,0.671947,4,57.8938,12,"2010",19,"Medium Drought",-59.3376,24.6058
0.135239,-0.577576,-1.69891,-2.16187,5.87143,5.87143,2,-2.13883,-0.960974,0.460579,0.368622,29.9676,0.651506,1.44039,34.9506,21,"2015",6,"Severe Drought",-71.5887,15.8286
-0.892828,1.46644,-1.13479,-2.07406,12.867,12.867,4,-2.13372,0.460547,0.326228,0.380147,36.0467,0.604176,4.45086,66.3136,12,"2010",13,"Severe Drought",-72.5981,26.7724
-0.235281,1.57768,-1.448,-1.04338,19.3132,19.3132,1,-2.13242,-0.6117,0.416288,0.442879,32.2879,0.685495,3,53.0073,12,"2010",20,"Medium Drought",-57.4779,21.4465
-0.286084,-0.0703582,0.81023,-1.19338,12.881,12.881,3.46966,-2.13004,-0.394949,0.427886,0.380049,27.9612,0.703365,5.31311,81.2185,9,"2015",13,"Medium Drought",-61.6009,10.441
0.753525,1.81357,-0.971729,-1.14106,18.3404,18.3404,1,-2.12782,-0.128061,0.501379,0.333793,22.6034,0.658667,5,43.9393,12,"2010",19,"Medium Drought",-48.3731,26.0163
-0.228688,1.31476,-1.2741,-1.03433,12.089,12.089,2,-2.12718,0.0331783,0.368,0.44,32.8,0.667546,5,88.6187,12,"2010",13,"Medium Drought",-52.73,23.0477
1.57353,1.18987,-1.54888,-1.87493,25.1054,25.1054,4.04651,-2.12609,0.04976,0.452093,0.364419,19.1163,0.667743,7,79.9974,12,"2015",26,"Medium Drought",-47.5919,22.877
1.92247,2.12119,-2.49975,-2.35009,19.6855,19.6855,5.98886,-2.12143,-0.109025,0.340935,0.499688,30.8363,0.68021,7,99.0366,12,"2015",20,"Severe Drought",-53.5711,21.1622
-0.387606,1.69722,-0.515503,-2.28417,10.8587,10.8587,3.94128,-2.11651,0.523216,0.324396,0.381382,35.69,0.618775,5,61.1727,12,"2005",11,"Severe Drought",-69.6252,27.1496
-1.32546,2.52374,-1.02331,-1.8048,3.89873,3.89873,3.69858,-2.11462,-0.217928,0.434692,0.342938,26.7251,0.633174,5,48.2506,12,"2010",4,"Medium Drought",-66.2633,29.4778
-1.19,2.36597,-0.918735,-1.16454,10.8427,10.8427,2.79528,-2.11448,0.523231,0.301297,0.38535,36.893,0.613172,5,85.0186,12,"2010",11,"Medium Drought",-70.5776,26.4573
-0.591997,2.02466,-1.17674,-1.49775,13.5082,13.5082,2.93505,-2.11164,0.552388,0.36332,0.391701,39.1959,0.592956,5,57.8704,12,"2010",14,"Medium Drought",-71.2048,28.1486
1.64051,1.44355,-0.206142,-1.23416,14.2665,14.2665,4,-2.11058,-0.567953,0.455077,0.378494,27.3069,0.68444,6.23552,112.996,12,"2015",15,"Medium Drought",-60.6396,15.5704
1.38398,1.08846,-0.439002,-1.842,48.5312,48.5312,4,-2.11025,-0.539246,0.440265,0.391116,26.4177,0.693841,7.06329,102.628,9,"2015",41,"Medium Drought",-60.3032,14.8583
-0.613857,1.64318,-1.4848,-1.57196,18.6207,18.6207,3,-2.10982,-0.164995,0.432392,0.371903,27.9651,0.656916,5,57.9908,12,"2010",19,"Medium Drought",-52.6115,25.8996
-1.03764,2.70231,-1.86062,-2.66595,5.79922,5.79922,2.99271,-2.1094,-0.366538,0.452526,0.310688,31.4446,0.635528,0,20.2833,21,"2010",6,"Severe Drought",-73.2903,20.8814
-0.338526,1.14572,-1.07333,-1.13047,13.2308,13.2308,4,-2.10691,-0.687567,0.37694,0.448444,33.3526,0.683944,3,64.7827,12,"2010",14,"Medium Drought",-58.5886,22.1768
1.0332,0.697099,-2.14748,-3.64518,8.23651,8.23651,1,-2.10465,-0.995106,0.521083,0.292179,31.788,0.653393,0,20.9592,21,"2015",9,"Severe Drought",-71.2567,17.4924
-1.45953,1.62042,-0.795654,-1.05258,9.57518,9.57518,3,-2.09391,-0.582426,0.367273,0.398652,34.5799,0.662098,5,73.5313,12,"2010",10,"Medium Drought",-64.3347,26.7337
2.81545,2.04709,-1.59117,-2.2727,5.39309,5.39309,4.08943,-2.09207,-0.870821,0.314465,0.426951,27.5854,0.678542,4,61.0958,12,"2015",6,"Severe Drought",-60.5742,22.4326
-1.21541,2.23075,-0.0336061,-1.59625,4.49238,4.49238,3,-2.08749,0.206121,0.356519,0.328691,26.0765,0.61124,5.46914,70.5701,12,"2010",5,"Medium Drought",-66.9878,31.8723
-1.05278,1.47344,-1.57912,-1.47981,4.27617,4.27617,2,-2.08446,-0.417511,0.4,0.336667,34.5,0.66692,0,13.6632,21,"2010",5,"Medium Drought",-68.4275,21.0189
2.77154,1.82481,-2.31695,-2.8661,6.29976,6.29976,6,-2.08294,-0.887599,0.313267,0.426117,27.4951,0.682495,3.22288,64.176,12,"2015",7,"Severe Drought",-59.9333,21.8446
-0.191882,1.41794,-0.38406,-1.18075,13.6042,13.6042,1.39271,-2.08244,-0.654534,0.572702,0.328583,21.9059,0.643281,5.9747,48.9461,12,"2010",14,"Medium Drought",-54.5914,30.4532
1.08469,1.4179,-2.18962,-2.19921,25.6955,25.6955,3.44444,-2.07919,-0.0796582,0.477778,0.364444,15.8889,0.66609,7,72.8929,12,"2015",26,"Severe Drought",-46.9671,23.8263
-1.04168,1.46632,-1.67087,-2.76942,12.2603,12.2603,3,-2.0775,-0.476384,0.444167,0.37875,30.5833,0.652264,5,41.7274,12,"2010",13,"Severe Drought",-57.2168,27.3137
1.75345,1.47845,-0.944189,-2.04256,11.7476,11.7476,5,-2.07031,-0.577135,0.422621,0.398436,32.1654,0.689302,5.1811,97.7044,9,"2015",12,"Severe Drought",-59.864,16.1633
2.54394,1.92206,-2.62655,-2.13605,12.1732,12.1732,6.56519,-2.06963,-0.071252,0.345175,0.459298,32.7975,0.674792,4,80.0343,12,"2015",13,"Severe Drought",-54.5994,22.4933
-1.18105,1.17602,-1.43454,-2.66248,14.2738,14.2738,3,-2.0696,-0.691856,0.60547,0.30094,26.2393,0.648341,5,54.2259,12,"2010",15,"Severe Drought",-56.3462,29.0235
-0.0810085,-0.555488,-1.95213,-1.64411,4.40239,4.40239,3,-2.0641,-0.0660613,0.364819,0.377831,29.0482,0.61342,2,35.667,12,"2015",5,"Medium Drought",-74.806,24.0246
0.700786,1.00978,-1.86004,-1.46636,13.9935,13.9935,2.5789,-2.0631,-0.0370625,0.357925,0.420952,31.5017,0.662739,5,56.8156,12,"2015",14,"Medium Drought",-53.6208,25.1406
