"WTD","HAND","SoilFertility","SoilSand_content","SoilClay_content","Tree_Height","WoodDensity","DrySeasonLength","MCWD_STD","SegGeo_number","year","Long","Lat"
13.4984,13.4984,-0.666155,0.55,0.29,25.3653,0.651794,5,61.1075,12,"2015",-53.26,27.8269
11.1669,11.1669,0.501552,0.29,0.4,34.8909,0.619144,5,71.2703,12,"2015",-69.9233,26.4953
15.0079,15.0079,0.0257808,0.33,0.45,32.7717,0.667362,4,59.1183,12,"2015",-54.2613,23.4945
18.2714,18.2714,-0.552066,0.44,0.37,32.0854,0.689764,6,102.921,9,"2015",-59.9246,15.8285
9.25134,9.25134,-1.06639,0.47,0.3,30.1296,0.643691,1,29.0418,21,"2015",-72.2528,16.8312
9.22261,9.22261,-0.0784707,0.34,0.37,38.7319,0.63103,3.27073,62.6876,12,"2015",-71.2566,24.8254
11.5754,11.5754,0.309144,0.37,0.38,35.3986,0.620252,5,64.5056,12,"2015",-68.9254,27.8256
21.7461,21.7461,0.0212367,0.36,0.43,32.2935,0.66238,4.23375,54.6626,12,"2015",-53.59,24.4906
28.8789,28.8789,0.049542,0.29,0.43,26.3728,0.658659,4.78509,72.0191,12,"2015",-51.6429,24.2286
4.96126,4.96126,-0.639878,0.3,0.37,31.0844,0.664961,4,57.6981,12,"2015",-65.2666,24.4844
22.8881,22.8881,-0.369185,0.42,0.41,32.4248,0.676894,6,73.7618,12,"2015",-47.9311,20.8295
17.4039,17.4039,-0.163013,0.37,0.44,34.6084,0.669107,6.86613,80.9432,12,"2015",-51.5928,21.8219
22.4683,22.4683,-0.993236,0.46,0.36,32.2311,0.658826,0,25.4737,21,"2015",-70.9226,16.4985
20.9594,20.9594,0.0309495,0.36,0.43,32.5913,0.667363,4,64.7408,12,"2015",-53.9269,23.4997
5.35375,5.35375,-0.746329,0.5,0.29,30.9426,0.687305,0,25.6877,21,"2015",-65.9226,17.822
16.1366,16.1366,-0.463222,0.49,0.29,28.8583,0.696005,6.54291,85.9733,12,"2015",-56.3112,19.0757
11.1211,11.1211,0.48862,0.34,0.36,36.0672,0.608932,5,60.2815,12,"2015",-69.59,27.4934
12.4874,12.4874,-0.643508,0.34,0.45,33.4939,0.698315,5,72.5891,9,"2015",-56.9341,17.8262
6.13946,6.13946,-0.390669,0.4,0.39,33.6295,0.624997,3,51.3675,12,"2015",-73.2559,24.8278
10.6341,10.6341,-0.0165758,0.35,0.48,33.9331,0.663578,6,100.03,12,"2015",-52.257,22.4944
16.7543,16.7543,-0.0762955,0.34,0.48,32.4874,0.667649,6.36796,68.574,12,"2015",-50.2472,22.1652
43.0349,43.0349,0.0512579,0.34,0.42,28.8037,0.663427,4.19853,98.725,12,"2015",-52.2533,23.1426
45.2256,45.2256,-0.15236,0.39,0.41,21.4473,0.656788,5,61.8947,12,"2015",-50.2609,24.8747
11.8736,11.8736,0.520465,0.29,0.4,36.2069,0.619144,5,79.4211,12,"2015",-70.2566,26.4927
21.2025,21.2025,-0.100825,0.36,0.43,25.8474,0.657087,5,73.7267,12,"2015",-50.9069,23.8129
23.6962,23.6962,-0.582099,0.46,0.43,32.3476,0.697628,4.38276,71.6276,12,"2015",-56.9322,18.8352
26.3397,26.3397,-0.420894,0.33,0.47,37.4963,0.701974,4,69.5887,9,"2015",-55.2589,14.4949
7.86071,7.86071,-0.571411,0.35,0.49,27.9554,0.692336,5.45536,86.6009,12,"2015",-57.4958,20.2662
16.531,16.531,0.10513,0.45,0.37,26.3059,0.625049,7,81.1065,12,"2015",-62.258,32.8249
6.0989,6.0989,-0.689512,0.47,0.33,33.1941,0.619202,1.827,26.9372,21,"2015",-74.2561,16.4962
12.5104,12.5104,0.155169,0.35,0.37,35.3262,0.643447,5,77.111,12,"2015",-67.9253,26.153
4.87441,4.87441,-0.566142,0.34,0.36,31.3784,0.661112,4,57.8199,12,"2015",-65.591,24.4939
9.45836,9.45836,-0.58257,0.42,0.42,31.55,0.686298,5.25748,93.4365,9,"2015",-59.9283,16.5036
5.88778,5.88778,-0.593193,0.47,0.36,32.7049,0.610207,1.34361,27.1844,21,"2015",-74.5928,16.8431
6.22337,6.22337,-0.789566,0.33,0.46,32.5633,0.679613,4,53.8302,12,"2015",-60.2636,23.1611
18.8521,18.8521,-0.452637,0.42,0.39,26.4667,0.674561,6,62.8672,12,"2015",-49.2903,21.1477
33.5517,33.5517,0.0174568,0.35,0.41,29.1038,0.660108,5,56.0924,12,"2015",-52.9267,24.5018
22.9794,22.9794,-0.487077,0.46,0.35,24.069,0.694536,6.00575,90.7072,12,"2015",-56.6473,19.3821
23.1873,23.1873,-0.150839,0.33,0.47,31.9713,0.668245,6,78.4283,12,"2015",-50.2356,21.8728
5.13772,5.13772,-0.758776,0.54,0.22,31.578,0.686191,0.105685,42.1315,21,"2015",-65.5919,17.8274
12.3771,12.3771,-0.0661211,0.37,0.45,34.2935,0.675904,5,86.8498,12,"2015",-53.9239,22.1626
56.7981,56.7981,-0.610171,0.36,0.42,27.7615,0.708079,6.68922,145.291,9,"2015",-59.5958,12.4926
13.7104,13.7104,0.613497,0.35,0.39,38.1613,0.595585,5,55.5243,12,"2015",-71.2551,27.8277
3.48441,3.48441,-0.715369,0.29,0.39,31.1959,0.666849,4,65.1861,12,"2015",-64.9232,24.1586
12.1959,12.1959,-0.268412,0.3,0.4,36.7736,0.61905,3,49.6111,12,"2015",-73.5892,24.8273
14.1644,14.1644,0.0365317,0.33,0.45,31.6737,0.666916,4.52299,55.9928,12,"2015",-54.2606,24.1607
6.53785,6.53785,0.0324603,0.32,0.38,36.8419,0.641232,4,71.3056,12,"2015",-69.2586,24.4946
39.3103,39.3103,0.0535423,0.38,0.44,29.406,0.663385,4.20899,103.097,12,"2015",-51.9316,23.1445
11.9724,11.9724,-0.0116428,0.35,0.46,35.1775,0.666769,6,96.4121,12,"2015",-52.5936,22.4892
8.92149,8.92149,-0.921235,0.54,0.31,32.9786,0.678162,0,28.5829,21,"2015",-70.2577,15.4924
6.32768,6.32768,-0.582442,0.49,0.33,32.1079,0.610289,0.402299,26.1698,21,"2015",-74.5718,17.1526
25.5653,25.5653,-0.384225,0.44,0.41,29.3974,0.696005,6.05298,74.9643,12,"2015",-55.9496,19.0414
4.01447,4.01447,-0.841824,0.32,0.43,29.2619,0.678865,2.56192,44.8044,12,"2015",-61.2566,22.1646
13.2611,13.2611,-1.02165,0.54,0.27,31.8724,0.662038,0,23.6657,21,"2015",-70.5905,16.83
29.543,29.543,-0.170573,0.37,0.46,33.5097,0.681705,7,111.809,12,"2015",-53.9291,20.8202
30.3818,30.3818,-0.239397,0.36,0.47,35.2742,0.681705,7,110.053,12,"2015",-54.2617,20.8223
24.8094,24.8094,-0.307828,0.36,0.49,34.7124,0.684784,6.99001,102.007,12,"2015",-54.5932,20.8282
7.17213,7.17213,-0.998481,0.52,0.29,32.0891,0.646109,0.0195652,27.3668,21,"2015",-71.5884,17.1686
12.5349,12.5349,0.631402,0.32,0.38,37.2042,0.617849,5,73.2406,12,"2015",-70.2567,27.159
8.35159,8.35159,-0.707834,0.46,0.35,33.1911,0.616866,0,26.0763,21,"2015",-73.9271,17.8346
21.9004,21.9004,-0.115711,0.43,0.38,28.5963,0.656722,4.83826,62.503,12,"2015",-52.5854,25.4929
16.2949,16.2949,0.0325808,0.39,0.43,25.7064,0.65755,5,67.5388,12,"2015",-62.2584,27.4598
23.9856,23.9856,-0.215188,0.37,0.46,37.3624,0.680132,4.20423,69.4521,12,"2015",-55.2591,21.8277
9.23362,9.23362,-0.913729,0.5,0.27,34.9342,0.649898,0,14.5892,21,"2015",-70.9215,18.4858
6.13963,6.13963,-0.75975,0.31,0.37,33.3033,0.672551,0,24.1232,21,"2015",-65.259,20.4937
19.7728,19.7728,-0.0864612,0.37,0.42,34.8871,0.675552,4,58.4347,12,"2015",-55.2593,22.8274
8.22496,8.22496,-0.586902,0.5,0.32,28.8498,0.639207,3,56.4464,21,"2015",-73.2546,15.1692
6.49122,6.49122,-0.710095,0.51,0.32,30.2495,0.635424,3,54.8252,21,"2015",-73.2524,15.4865
8.02452,8.02452,-0.891425,0.51,0.32,33.4745,0.678162,0,24.4938,21,"2015",-69.9241,15.4897
4.54962,4.54962,-0.48697,0.22,0.36,28.8538,0.675205,3.28974,52.5499,12,"2015",-61.9476,21.051
10.4992,10.4992,-0.81446,0.47,0.35,33.1076,0.619137,0,23.1605,21,"2015",-73.5838,17.8455
24.0842,24.0842,-0.362325,0.31,0.51,33.3943,0.683298,4,61.3607,12,"2015",-56.2635,22.1596
12.3164,12.3164,-0.965401,0.47,0.31,29.7697,0.66304,1.4272,29.3943,21,"2015",-71.2579,15.8275
5.87038,5.87038,0.126569,0.34,0.36,35.6148,0.641569,3.97793,60.3096,12,"2015",-69.5836,23.788
17.1607,17.1607,-0.0308956,0.4,0.4,31.9912,0.662573,5,53.8449,12,"2015",-53.9261,25.1607
17.7719,17.7719,-0.0863041,0.35,0.46,34.751,0.675916,4.86828,82.2621,12,"2015",-54.2609,22.1639
11.764,11.764,0.625897,0.29,0.38,38.1067,0.611011,5,87.6302,12,"2015",-70.9224,26.8268
10.0217,10.0217,-0.671398,0.4,0.46,33.6762,0.685196,3.27362,71.5292,12,"2015",-57.9237,21.4961
15.8184,15.8184,-0.441485,0.45,0.43,25.0112,0.69369,5.57621,88.2363,12,"2015",-56.4965,19.9201
4.98722,4.98722,-0.871196,0.27,0.41,27.6478,0.678862,3.0788,48.6092,12,"2015",-60.9297,22.1603
6.54965,6.54965,-0.984527,0.44,0.36,32.6173,0.658826,0,26.9878,21,"2015",-71.2549,16.8291
4.87867,4.87867,-0.470566,0.34,0.35,32.7388,0.661993,0.774686,25.3216,21,"2015",-69.2843,20.4944
23.0866,23.0866,-0.0242656,0.35,0.45,24.454,0.661186,6,90.7944,12,"2015",-50.615,22.4788
6.2091,6.2091,-0.220107,0.39,0.35,34.3524,0.624175,3.46985,56.7447,12,"2015",-73.2559,25.1602
10.6659,10.6659,-1.03141,0.51,0.32,31.9024,0.643076,0.587543,27.7471,21,"2015",-71.9236,17.1597
12.5719,12.5719,0.603309,0.29,0.39,37.035,0.619144,5,78.8432,12,"2015",-70.2562,26.8263
8.18476,8.18476,-0.81399,0.3,0.45,32.7414,0.676028,4,56.5604,12,"2015",-60.9217,23.4927
6.15955,6.15955,-0.528212,0.43,0.32,30.1397,0.676567,0,11.6748,21,"2015",-68.5887,18.8286
7.40613,7.40613,-1.00697,0.47,0.29,31.8361,0.653394,0,15.0459,21,"2015",-70.9252,17.8288
57.4149,57.4149,-0.230541,0.35,0.44,25.1719,0.701257,8,105.806,9,"2015",-59.5045,13.9217
21.5101,21.5101,-0.273649,0.33,0.43,37.0512,0.61757,2.50537,41.0837,12,"2015",-73.9211,24.4928
8.92818,8.92818,-0.53833,0.49,0.31,27.3333,0.623581,3,49.077,21,"2015",-74.2505,15.5244
18.3666,18.3666,-0.663207,0.39,0.46,31.7913,0.697628,5,79.1187,12,"2015",-57.2593,18.4957
6.37998,6.37998,-0.847542,0.52,0.26,33.6083,0.649898,0,12.6538,21,"2015",-70.9272,18.8372
3.94278,3.94278,-0.328715,0.17,0.39,31.2105,0.672611,3.01316,41.3913,12,"2015",-62.9561,20.7296
16.179,16.179,-0.260317,0.46,0.32,25.6274,0.654354,5,56.7508,12,"2015",-52.9263,26.4938
21.1158,21.1158,-0.0353488,0.32,0.45,32.5394,0.674755,4,68.9313,12,"2015",-54.5959,22.8281
9.4516,9.4516,-0.742178,0.29,0.42,32.0577,0.676185,3.35429,55.1204,12,"2015",-60.5935,23.8205
15.1109,15.1109,-0.788023,0.42,0.37,34.4028,0.716991,1.57786,33.5554,9,"2015",-59.5912,11.4947
11.9197,11.9197,-0.935517,0.42,0.4,31.6551,0.63086,1.67247,30.4849,21,"2015",-73.2576,16.4963
49.3639,49.3639,-0.0247551,0.38,0.43,23.9682,0.662621,6.00682,72.6747,12,"2015",-49.6266,23.1209
8.67044,8.67044,-0.803896,0.52,0.29,31.0257,0.698292,0.126733,13.7078,21,"2015",-67.9218,15.1619
8.28146,8.28146,-0.689313,0.5,0.31,32.3582,0.619202,1.14053,27.052,21,"2015",-74.2572,16.8371
6.29821,6.29821,-0.469849,0.45,0.37,31.7093,0.607768,0.79886,25.4778,21,"2015",-74.9221,17.1682
17.6166,17.6166,0.00900934,0.37,0.4,35.0223,0.670896,4,56.389,12,"2015",-54.9262,23.494
6.39209,6.39209,-1.04574,0.53,0.28,32.7339,0.643691,0.310117,28.0335,21,"2015",-71.9288,16.826
8.64207,8.64207,-0.933882,0.56,0.28,32.7244,0.678162,0,19.2296,21,"2015",-69.9219,15.8284
14.4461,14.4461,0.0203421,0.37,0.43,31.7435,0.663578,5.43329,109.211,12,"2015",-51.927,22.8257
16.7084,16.7084,-0.247625,0.32,0.5,35.8492,0.667782,6.48796,85.5434,12,"2015",-51.2507,21.4917
5.97576,5.97576,-0.714227,0.48,0.3,34.629,0.628003,0,14.9481,21,"2015",-72.9237,19.163
27.9539,27.9539,-0.0943381,0.42,0.39,17.5385,0.658043,5,60.3638,12,"2015",-49.5049,24.4876
24.057,24.057,-0.0733137,0.35,0.46,33.5543,0.667874,5.61596,62.505,12,"2015",-49.9619,22.1376
7.95319,7.95319,-0.612284,0.32,0.34,31.2431,0.676897,0,24.2473,21,"2015",-66.5099,19.9657
14.3971,14.3971,-0.167622,0.31,0.49,35.6573,0.667782,6.20716,66.5655,12,"2015",-51.2528,21.8263
6.215,6.215,-0.897153,0.46,0.39,30.4077,0.635003,2.18537,42.1965,21,"2015",-73.2523,16.1567
5.11902,5.11902,-1.01083,0.54,0.28,32.9647,0.646735,0,27.1231,21,"2015",-71.589,16.8245
7.96191,7.96191,-0.725052,0.37,0.47,32.4106,0.685196,3.8185,75.7445,12,"2015",-58.254,21.4956
9.85018,9.85018,-0.948343,0.51,0.28,32.5631,0.637752,0,24.7155,21,"2015",-71.9216,17.8272
12.6973,12.6973,-0.752213,0.39,0.44,33.173,0.683429,3.07583,59.4401,12,"2015",-58.9276,22.1619
3.45761,3.45761,-0.26054,0.49,0.32,27.709,0.633174,5,43.0513,12,"2015",-65.9485,29.4738
5.25983,5.25983,-0.352392,1.67,1.7,31.0567,0.673181,3,52.3513,12,"2015",-62.6907,21.2247
7.02144,7.02144,-1.05467,0.5,0.32,29.6205,0.643692,1,30.0039,21,"2015",-72.2516,16.495
37.5616,37.5616,-0.794959,0.39,0.42,33.7719,0.689223,2.58313,71.9162,9,"2015",-63.9241,12.8285
42.9093,42.9093,-0.188972,0.38,0.39,21.1844,0.654929,5,64.508,12,"2015",-50.5559,25.4725
18.2369,18.2369,-0.329079,0.42,0.42,33.77,0.676427,6,80.286,12,"2015",-48.27,21.1619
19.8774,19.8774,-0.426193,0.42,0.42,34.0207,0.688066,3.77335,75.9905,12,"2015",-55.9283,21.1388
7.06355,7.06355,-0.563311,0.44,0.35,19,0.685118,3.00725,61.0985,12,"2015",-47.6158,18.9029
29.9665,29.9665,-0.208542,0.32,0.47,32.6224,0.694779,5.00438,76.5843,9,"2015",-54.5918,18.1608
10.602,10.602,-0.572908,0.44,0.35,24.8348,0.684925,3.01533,53.8605,12,"2015",-47.9422,19.1274
11.1124,11.1124,-0.596367,0.35,0.44,33.8753,0.6906,5.07353,102.64,9,"2015",-59.5905,16.159
5.14607,5.14607,-0.416803,0.21,0.38,31.2772,0.674419,3.13227,51.5539,12,"2015",-62.8907,21.5046
6.9845,6.9845,-0.247288,0.41,0.36,33.1571,0.599774,0.046875,25.2282,21,"2015",-75.5723,17.1448
10.6367,10.6367,-0.446116,0.48,0.33,28.464,0.627778,3,44.689,21,"2015",-73.9401,15.1306
10.6105,10.6105,-0.522825,0.6,0.27,22.8174,0.651793,5,55.016,12,"2015",-52.9242,27.4796
15.0921,15.0921,-0.433064,0.44,0.38,27.2406,0.683265,4.30075,78.9717,12,"2015",-47.2389,19.5327
7.71524,7.71524,-0.0154856,0.36,0.38,36.6564,0.645888,3.17116,63.2179,12,"2015",-69.2563,23.4938
15.0554,15.0554,-0.268228,0.45,0.39,30.6535,0.68866,7.27136,106.735,9,"2015",-61.9299,13.8334
4.82163,4.82163,-0.856503,0.47,0.35,33.1263,0.621516,1.90076,32.625,21,"2015",-73.5887,16.4941
17.4119,17.4119,0.0196529,0.34,0.44,33.1807,0.670211,4,58.7043,12,"2015",-54.5931,23.4939
17.1985,17.1985,-0.0702796,0.46,0.36,15.5461,0.658827,5,49.7393,12,"2015",-48.9148,24.8117
7.21978,7.21978,-0.624678,0.42,0.34,22.2451,0.684995,3,55.3522,12,"2015",-47.9581,18.8389
26.0344,26.0344,-0.248158,0.32,0.49,34.0818,0.667782,6.65918,78.985,12,"2015",-50.943,21.502
9.68375,9.68375,0.388875,0.31,0.38,36.4256,0.627204,5,82.2811,12,"2015",-69.9231,26.1597
5.23365,5.23365,-0.68148,0.36,0.34,33.2414,0.661503,4.23219,70.142,12,"2015",-65.2614,25.8221
6.9366,6.9366,-0.345745,0.24,0.38,29.9545,0.672908,3.18531,48.1583,12,"2015",-62.8858,21.1762
13.7377,13.7377,-0.279336,0.4,0.42,25.1262,0.684331,6,69.9637,12,"2015",-46.0462,19.9492
21.7281,21.7281,-0.167373,0.37,0.46,26.7417,0.675601,6.4,94.9917,12,"2015",-52.2891,20.5076
8.16934,8.16934,-0.386209,0.53,0.31,31.4417,0.608056,0.409771,25.8993,21,"2015",-75.2639,16.8475
3.1836,3.1836,-0.412516,0.26,0.37,30.3205,0.672624,2.71298,37.4818,12,"2015",-63.5972,20.8029
24.0577,24.0577,-0.108462,0.37,0.44,32.5907,0.67882,4.19594,80.0436,12,"2015",-54.5886,22.1635
12.6117,12.6117,-0.0250709,0.37,0.44,29.4352,0.660966,6.11384,90.276,12,"2015",-50.9565,22.5015
14.1713,14.1713,-0.0774689,0.37,0.44,33.1348,0.668842,6.04828,92.4928,12,"2015",-51.9262,22.1608
37.1605,37.1605,-0.362243,0.31,0.51,28.376,0.695802,6.8474,90.0057,9,"2015",-55.2636,17.4955
17.4021,17.4021,-0.0634226,0.33,0.45,31.5844,0.658991,5,62.7665,12,"2015",-54.2589,25.4932
5.5796,5.5796,-0.851725,0.33,0.42,29.3574,0.67993,4,67.6529,12,"2015",-60.2353,22.5042
30.0915,30.0915,-0.291536,0.34,0.48,34.2685,0.683206,4,63.42,12,"2015",-55.9177,22.1727
15.9361,15.9361,-0.99014,0.51,0.27,32.5855,0.658826,0,26.101,21,"2015",-70.9228,16.8272
5.78585,5.78585,-0.407345,0.25,0.38,32.138,0.672822,4,57.3306,12,"2015",-63.2837,21.199
13.4322,13.4322,-0.275928,0.34,0.45,30.0633,0.668247,6,81.6844,12,"2015",-50.2353,21.4887
25.3868,25.3868,-1.01787,0.5,0.3,31.6409,0.658339,0,24.8772,21,"2015",-70.9161,17.1565
12.1499,12.1499,-0.0293523,0.34,0.43,31.8753,0.663135,6,98.4476,12,"2015",-51.5991,22.4956
5.41258,5.41258,-0.677503,0.6,0.45,32.4349,0.628076,0,11.7515,21,"2015",-73.2531,19.176
5.64219,5.64219,-0.496161,0.36,0.35,32.4105,0.652077,4,67.4186,12,"2015",-68.2555,23.8487
21.9339,21.9339,-0.732824,0.51,0.29,30.4921,0.705383,0,16.3122,21,"2015",-68.2563,15.4942
15.7725,15.7725,-1.00304,0.52,0.3,29.0272,0.637752,0,29.5786,21,"2015",-72.2557,17.4939
10.1769,10.1769,-0.583064,0.52,0.29,22.3456,0.643991,2.73298,55.8988,21,"2015",-72.5593,14.7942
14.6903,14.6903,-0.882731,0.49,0.32,31.8484,0.627198,0,22.8573,21,"2015",-73.2559,17.8227
12.5945,12.5945,-0.531668,0.43,0.39,33.2186,0.675043,6,74.1741,12,"2015",-49.2871,20.8067
6.86094,6.86094,-0.969719,0.5,0.33,34.2782,0.669361,0,11.733,21,"2015",-69.9241,17.4935
39.0754,39.0754,-0.513882,1.88,1.85,26.3578,0.688465,7,105.001,9,"2015",-60.9452,14.8708
6.28612,6.28612,-0.772804,0.34,0.44,32.391,0.676221,3.92261,58.6641,12,"2015",-60.5884,23.4956
15.8341,15.8341,-0.57042,0.4,0.45,33.6879,0.685558,3.63578,57.317,12,"2015",-57.2623,21.4952
34.1154,34.1154,-0.507272,0.36,0.47,33.5238,0.682506,5.33938,101.083,9,"2015",-64.2572,15.1615
17.139,17.139,-0.341689,0.45,0.43,36.4851,0.702512,3,57.194,9,"2015",-54.9253,13.1632
29.4361,29.4361,-0.199862,0.29,0.54,33.8562,0.679334,6.0014,84.931,12,"2015",-54.5857,21.5046
26.0955,26.0955,-0.594919,0.37,0.45,33.0109,0.6942,4.35751,71.2932,9,"2015",-57.9222,18.4954
5.28641,5.28641,-0.890021,0.25,0.46,26.3923,0.679591,3,54.8213,12,"2015",-60.5973,21.8331
12.66,12.66,-0.33632,0.31,0.49,34.7755,0.675304,7,82.516,12,"2015",-51.5894,20.8575
5.73247,5.73247,-0.631403,0.47,0.32,30.3736,0.623585,3,40.8909,21,"2015",-74.2587,15.8365
7.07304,7.07304,-0.96593,0.47,0.35,26.7444,0.648513,2,42.0973,21,"2015",-71.9141,15.8198
13.679,13.679,0.0771426,0.37,0.36,37.7558,0.643967,4.57918,77.6454,12,"2015",-67.9238,25.8274
21.8677,21.8677,-0.658581,0.36,0.46,33.4606,0.698248,4.94235,55.4733,9,"2015",-56.9228,18.1609
10.8289,10.8289,-0.24569,0.42,0.4,25.2969,0.67895,7,87.9109,12,"2015",-46.9055,20.8346
7.37217,7.37217,-0.827038,0.55,0.28,27.5767,0.697509,0.231333,20.719,21,"2015",-68.2578,14.8272
5.04998,5.04998,-0.901636,0.3,0.35,33.4794,0.674667,3.58455,50.535,12,"2015",-62.928,23.8283
31.6195,31.6195,-0.0109315,0.32,0.44,29.7676,0.660107,4.71363,54.7991,12,"2015",-53.254,24.8258
8.48707,8.48707,-0.188547,0.36,0.38,38.1063,0.636886,2,49.5914,12,"2015",-71.2569,23.4956
6.64709,6.64709,-0.246051,0.45,0.33,33.8451,0.597355,0,17.1771,21,"2015",-75.9222,16.83
9.71686,9.71686,-0.159178,0.44,0.39,34.4873,0.628394,3,47.5272,21,"2015",-74.2298,14.8157
8.30867,8.30867,0.354998,0.28,0.4,35.8967,0.630111,5,73.5722,12,"2015",-69.2572,26.4928
6.42348,6.42348,-0.699473,0.44,0.32,31.4928,0.620159,0,16.8595,21,"2015",-73.5981,18.8253
35.9859,35.9859,-0.599033,0.43,0.41,30.6864,0.680469,5.38964,104.726,9,"2015",-63.9286,15.8357
9.19659,9.19659,-0.740952,0.41,0.41,31.2128,0.676957,3.82823,58.2634,12,"2015",-60.2602,23.4979
9.66115,9.66115,-0.795035,0.39,0.42,29.8556,0.683399,3.55887,63.0123,12,"2015",-59.2563,22.1649
11.573,11.573,-0.500639,0.4,0.47,31.0151,0.689683,5,75.8312,12,"2015",-56.9253,20.8282
9.44751,9.44751,-0.742268,0.38,0.43,31.506,0.684074,3.2947,66.7755,12,"2015",-58.5898,21.8305
10.4612,10.4612,-0.0109701,0.45,0.36,13.5639,0.661408,7,86.7376,12,"2015",-48.9824,23.875
16.1019,16.1019,-0.457046,0.33,0.5,33.5151,0.687936,4.26873,75.5773,12,"2015",-56.2627,21.1561
5.68698,5.68698,0.0555585,0.34,0.37,36.1509,0.641589,3.32417,60.241,12,"2015",-69.5899,23.4945
16.9746,16.9746,-0.0227925,0.34,0.45,26.6082,0.662634,5.88304,70.5197,12,"2015",-49.8728,22.8609
16.7675,16.7675,0.0255345,0.33,0.46,31.7427,0.662976,4.09268,54.8246,12,"2015",-53.9251,24.4966
7.68489,7.68489,-0.443379,0.39,0.36,33.1049,0.661998,1.70705,35.0743,21,"2015",-69.2487,20.8547
6.70099,6.70099,-1.02212,0.49,0.34,29.5978,0.647973,1.45673,32.0038,21,"2015",-71.9257,16.1713
13.9775,13.9775,0.0359688,0.34,0.44,33.6735,0.667362,4.26798,54.8378,12,"2015",-54.2603,23.8269
2.99703,2.99703,-0.393459,0.63,0.77,20.4184,0.685884,1.83264,34.1598,12,"2015",-50.896,18.2689
16.636,16.636,-1.03624,0.41,0.37,28.2549,0.632697,1.46992,29.8137,21,"2015",-72.5944,17.1587
16.0344,16.0344,-0.446829,0.42,0.47,33.782,0.688351,5.70052,84.3895,12,"2015",-56.2553,20.8286
4.61773,4.61773,-0.233029,0.33,0.35,35.7015,0.640886,0,13.4798,21,"2015",-72.2589,21.163
5.26333,5.26333,-0.82754,0.46,0.35,32.4111,0.625447,2.19132,41.4976,21,"2015",-73.59,16.1631
5.42335,5.42335,0.0687197,0.31,0.39,36.986,0.641232,4,77.4433,12,"2015",-69.2565,24.8259
7.94814,7.94814,-0.276529,0.46,0.33,31.8411,0.597357,0,14.1873,21,"2015",-75.9448,16.5405
22.1791,22.1791,-0.0899675,0.38,0.41,35.4048,0.678251,4,52.0898,12,"2015",-55.5903,23.16
22.4375,22.4375,-0.173041,0.42,0.41,28.9968,0.672249,6,69.0646,12,"2015",-48.3079,21.8137
12.807,12.807,-1.05045,0.52,0.28,31.4645,0.661415,0,25.9182,21,"2015",-70.592,17.16
8.25188,8.25188,-0.537812,0.43,0.43,30.1631,0.689679,5,79.1579,12,"2015",-57.2675,20.5097
9.98278,9.98278,-0.0924778,0.36,0.45,32.0309,0.667046,6,72.158,12,"2015",-51.2544,22.1621
10.0078,10.0078,-0.398169,0.48,0.39,36.2602,0.70251,3,61.0267,9,"2015",-55.2588,13.1618
17.6399,17.6399,-0.229451,0.32,0.48,34.9093,0.679569,4,58.8444,12,"2015",-55.9189,22.4885
9.367,9.367,0.416302,0.36,0.36,35.1368,0.621346,5,70.3388,12,"2015",-69.5891,26.4958
5.83725,5.83725,-1.01868,0.45,0.32,34.1964,0.646672,1.20153,29.7075,21,"2015",-71.5907,16.4944
24.3782,24.3782,0.0509763,0.4,0.41,27.7007,0.663105,4.08564,69.6033,12,"2015",-52.924,23.4813
5.81585,5.81585,-0.663524,0.27,0.35,29.5863,0.67256,3,37.3027,12,"2015",-64.6143,20.8467
6.24156,6.24156,0.0111937,0.34,0.37,36.575,0.645419,4,67.911,12,"2015",-69.2564,24.16
7.94522,7.94522,-0.783031,0.51,0.32,32.5973,0.619143,0,18.3685,21,"2015",-73.5852,18.1584
4.86888,4.86888,-0.688268,0.5,0.29,31.9252,0.680604,0,15.8727,21,"2015",-65.5919,18.4946
8.65195,8.65195,-0.60171,0.46,0.33,30.8348,0.6165,2.28171,33.4804,21,"2015",-74.5294,16.1737
5.3984,5.3984,-0.850777,0.5,0.32,32.9296,0.621019,0.91841,26.3312,21,"2015",-73.5944,17.1665
7.24568,7.24568,-0.748709,0.46,0.33,33.7278,0.616865,0.555235,28.4573,21,"2015",-73.9212,17.4768
8.95911,8.95911,-0.946801,0.5,0.32,31.2808,0.627198,0,27.3161,21,"2015",-72.9212,17.4956
19.9386,19.9386,-0.244202,0.3,0.49,35.9567,0.669117,7,93.3704,12,"2015",-51.595,21.4931
15.4035,15.4035,0.0314182,0.36,0.43,32.7929,0.66968,4.80686,61.6544,12,"2015",-54.5909,24.1601
10.8335,10.8335,-0.444054,0.37,0.44,30.7005,0.675043,6,82.5053,12,"2015",-48.8681,20.8231
9.4432,9.4432,-0.219208,0.38,0.36,36.3283,0.650181,2.94974,66.8669,12,"2015",-68.9258,23.1575
22.1389,22.1389,-0.502591,0.51,0.3,28.0736,0.652263,5,48.5797,12,"2015",-56.943,27.5135
6.60355,6.60355,-0.750395,0.51,0.28,31.0715,0.620126,0,17.9047,21,"2015",-73.5894,18.4844
7.80852,7.80852,-0.722623,0.36,0.46,28.2822,0.688982,5.11287,77.684,12,"2015",-58.2536,20.8491
